aX,aY,aZ,gX,gY,gZ
0.592,-0.778,-0.151,-5.310,10.376,12.268
0.581,-0.794,-0.159,-5.981,11.047,12.451
0.576,-0.794,-0.153,-6.348,10.681,13.916
0.582,-0.780,-0.156,-5.798,10.498,15.137
0.582,-0.774,-0.163,-3.906,9.399,15.808
0.584,-0.770,-0.158,-2.625,7.324,15.869
0.588,-0.761,-0.153,-3.662,6.348,15.015
0.590,-0.754,-0.152,-4.089,5.676,13.184
0.591,-0.757,-0.155,-4.028,4.700,11.108
0.576,-0.775,-0.166,-4.211,3.113,9.644
0.568,-0.792,-0.174,-4.639,1.831,10.315
0.560,-0.799,-0.180,-5.371,0.610,12.878
0.544,-0.814,-0.204,-5.737,-0.427,16.479
0.527,-0.826,-0.242,-6.958,-2.319,22.095
0.500,-0.840,-0.278,-10.986,-6.104,29.907
0.522,-0.782,-0.206,-19.348,-9.338,39.795
0.589,-0.657,-0.129,-26.855,-5.737,43.701
0.597,-0.635,-0.134,-22.522,-1.770,36.011
0.562,-0.711,-0.201,-12.878,-3.845,28.259
0.548,-0.755,-0.244,-10.254,-7.690,27.222
0.549,-0.739,-0.250,-14.404,-10.193,28.931
0.539,-0.725,-0.247,-18.127,-13.062,30.823
0.520,-0.739,-0.260,-19.836,-17.273,34.058
0.479,-0.770,-0.301,-22.278,-22.400,40.161
0.426,-0.802,-0.338,-28.870,-28.015,50.415
0.359,-0.819,-0.346,-40.833,-32.898,65.308
0.293,-0.816,-0.334,-55.969,-35.767,84.900
0.247,-0.790,-0.316,-71.045,-34.973,106.384
0.215,-0.749,-0.308,-83.130,-32.104,127.014
0.193,-0.701,-0.307,-91.858,-29.480,145.020
0.173,-0.655,-0.310,-97.107,-28.870,159.058
0.164,-0.616,-0.306,-99.792,-30.212,169.189
0.122,-0.625,-0.310,-99.976,-34.424,176.941
0.129,-0.645,-0.317,-98.938,-40.588,186.523
0.186,-0.652,-0.317,-97.168,-49.011,199.524
0.265,-0.616,-0.281,-97.412,-62.439,214.966
0.334,-0.556,-0.205,-98.328,-80.078,231.384
0.418,-0.489,-0.118,-97.168,-100.098,247.681
0.494,-0.409,-0.019,-92.651,-121.216,262.695
0.566,-0.329,0.091,-84.717,-143.921,274.658
0.661,-0.199,0.218,-77.087,-166.748,283.630
0.813,0.084,0.426,-73.669,-185.791,285.950
1.009,0.413,0.634,-66.895,-194.946,274.963
1.254,0.653,0.857,-53.406,-192.688,245.728
1.444,0.684,0.979,-39.246,-184.692,200.623
1.539,0.570,1.057,-25.818,-166.138,142.639
1.536,0.395,1.081,-17.029,-139.526,84.778
1.433,0.244,1.049,-12.512,-107.605,40.833
1.309,0.121,0.998,-8.972,-76.233,19.348
1.218,0.049,0.947,-6.653,-50.903,19.226
1.183,0.035,0.892,-5.737,-30.396,31.677
1.176,0.071,0.847,-6.897,-14.343,45.776
1.168,0.142,0.816,-9.705,-2.930,55.481
1.154,0.214,0.783,-10.559,5.188,59.631
1.146,0.278,0.753,-8.057,11.475,59.937
1.127,0.332,0.720,-3.723,15.808,55.908
1.109,0.346,0.674,0.916,20.508,47.180
1.084,0.319,0.604,3.845,25.696,35.339
1.040,0.272,0.534,2.930,30.823,21.973
0.986,0.222,0.474,-0.732,34.668,9.521
0.933,0.163,0.423,-4.944,36.987,1.160
0.894,0.111,0.383,-8.911,37.659,-2.563
0.863,0.074,0.353,-12.390,36.621,-2.869
0.844,0.051,0.332,-14.832,34.424,-0.732

-0.444,-1.001,1.160,-102.966,208.618,136.536
-0.510,-0.960,1.070,-90.332,236.938,196.350
-0.529,-0.835,1.052,-74.097,254.456,263.794
-0.456,-0.692,1.061,-46.387,262.695,334.045
-0.268,-0.496,1.016,-7.996,259.338,392.639
-0.160,-0.306,0.949,29.846,246.460,430.237
-0.155,-0.084,0.854,63.171,227.722,451.355
-0.160,0.135,0.668,92.224,204.895,464.722
-0.175,0.330,0.436,113.770,181.458,477.112
-0.048,0.470,0.200,123.901,155.029,490.540
0.030,0.561,0.075,114.136,120.728,493.835
-0.046,0.723,0.068,89.294,85.876,484.375
-0.128,0.966,0.132,67.749,57.373,471.619
-0.066,1.259,0.288,53.528,39.734,462.952
0.133,1.485,0.291,49.438,36.316,453.552
0.395,1.838,0.257,45.959,46.021,431.885
0.690,2.095,0.184,39.307,56.030,393.005
0.882,2.109,0.130,28.687,64.026,339.294
0.892,1.994,0.082,12.390,66.711,270.203
0.698,1.862,0.041,-7.202,67.749,196.289
0.473,1.735,0.048,-22.034,64.575,131.592
0.331,1.636,0.082,-24.353,50.659,83.679
0.221,1.551,0.153,-17.456,30.579,50.476
0.188,1.474,0.251,-7.812,11.597,28.687
0.215,1.384,0.304,2.136,1.770,16.663
0.274,1.299,0.327,8.972,1.221,10.071
0.351,1.234,0.331,11.169,5.432,6.592
0.418,1.183,0.332,9.888,9.094,4.700
0.455,1.128,0.336,6.958,9.399,1.892
0.445,1.058,0.345,4.028,6.226,-2.197
0.420,0.985,0.359,1.099,1.953,-6.897
0.378,0.917,0.382,-3.235,-2.014,-10.498
0.324,0.854,0.405,-8.362,-5.615,-10.803
0.290,0.797,0.424,-12.939,-8.484,-7.629
0.285,0.759,0.450,-16.724,-11.414,-2.625
0.292,0.746,0.489,-19.348,-12.451,3.601
0.314,0.752,0.526,-20.142,-11.902,9.766
0.337,0.770,0.562,-18.311,-9.888,14.771
0.364,0.795,0.587,-13.794,-7.202,18.311
0.391,0.804,0.591,-8.057,-4.639,19.592
0.407,0.812,0.585,-3.052,-1.892,19.165
0.415,0.812,0.567,0.610,0.916,17.029
0.423,0.808,0.553,2.991,3.723,13.611
0.418,0.799,0.540,4.456,6.409,10.193
0.400,0.786,0.524,5.005,8.728,7.141
0.384,0.771,0.509,4.822,10.559,5.432
0.375,0.767,0.498,3.784,12.024,5.066
0.373,0.771,0.484,2.380,13.367,5.371
0.372,0.785,0.467,0.671,14.343,5.676
0.379,0.801,0.451,-0.732,14.404,5.554
0.385,0.816,0.438,-1.526,13.733,5.310
0.387,0.836,0.427,-2.502,13.184,4.822
0.406,0.864,0.423,-3.540,12.939,3.723
0.427,0.896,0.419,-4.578,12.512,1.648
0.439,0.912,0.409,-5.432,11.902,-1.587
0.437,0.918,0.396,-6.226,11.658,-5.310
0.428,0.920,0.385,-7.385,11.597,-9.705
0.408,0.917,0.381,-8.057,10.864,-13.855
0.394,0.904,0.378,-7.812,9.888,-17.395
0.372,0.888,0.370,-8.179,9.094,-19.348
0.366,0.893,0.373,-8.972,8.545,-20.020
0.386,0.916,0.374,-9.949,8.118,-20.081
0.435,0.949,0.370,-11.230,7.874,-20.935
0.491,0.989,0.359,-13.428,8.301,-24.719
0.542,1.037,0.359,-16.296,8.728,-33.081
0.578,1.069,0.356,-18.372,7.996,-45.105
0.581,1.080,0.348,-18.860,6.042,-59.204
0.562,1.080,0.344,-18.372,2.808,-74.097
0.564,1.094,0.344,-17.395,-0.366,-87.952
0.581,1.119,0.339,-16.235,-2.930,-101.135
0.674,1.214,0.355,-16.113,-3.723,-116.455
0.818,1.369,0.367,-17.456,-1.099,-137.268
0.944,1.482,0.304,-18.738,4.578,-169.495
0.977,1.559,0.213,-19.653,8.240,-216.492
0.878,1.553,0.142,-24.414,2.380,-277.283
0.771,1.508,0.125,-39.368,-11.780,-344.299
0.591,1.479,0.130,-59.570,-25.757,-407.898
0.386,1.428,0.222,-78.918,-37.292,-459.473
0.251,1.370,0.340,-95.032,-42.114,-494.385
0.217,1.307,0.447,-103.027,-38.269,-512.756
0.217,1.192,0.494,-99.915,-23.987,-516.541
0.230,1.017,0.479,-89.355,-7.202,-510.559
0.279,0.810,0.474,-77.271,4.028,-496.948
0.274,0.649,0.485,-65.552,8.484,-478.088
0.303,0.453,0.532,-54.199,9.155,-462.646
0.316,0.180,0.545,-42.847,11.169,-447.449
0.285,-0.124,0.529,-33.813,15.808,-425.720
0.290,-0.398,0.495,-30.518,25.391,-392.151
0.316,-0.625,0.506,-35.217,33.264,-347.961
0.288,-0.746,0.550,-42.480,36.682,-299.500
0.292,-0.767,0.609,-44.861,40.405,-254.028
0.301,-0.748,0.659,-38.635,42.725,-214.417
0.296,-0.754,0.653,-24.719,41.992,-181.091
0.286,-0.741,0.619,-10.010,39.429,-151.978
0.274,-0.792,0.561,-1.648,37.720,-124.512
0.297,-0.832,0.562,1.282,37.476,-98.633
0.274,-0.829,0.501,6.775,37.048,-75.012
0.319,-0.778,0.439,7.324,40.100,-50.049
0.365,-0.717,0.397,3.052,42.847,-27.527
0.402,-0.660,0.379,-1.465,45.227,-10.803
0.447,-0.632,0.352,-2.441,46.265,1.526
0.505,-0.609,0.314,-0.916,45.105,12.146
0.567,-0.578,0.277,1.709,41.260,21.667
0.610,-0.555,0.242,4.028,35.156,27.832
0.647,-0.553,0.198,6.470,29.175,32.288
0.692,-0.539,0.168,7.202,23.254,37.109
0.736,-0.512,0.147,6.714,15.930,41.504
0.772,-0.476,0.135,6.531,7.507,45.349
0.817,-0.424,0.126,6.836,0.549,48.035
0.861,-0.375,0.112,6.714,-4.944,48.584
0.894,-0.339,0.100,4.944,-8.972,46.265
0.927,-0.322,0.101,1.038,-12.878,43.152
0.949,-0.316,0.113,-2.441,-16.785,40.955
0.971,-0.312,0.135,-4.211,-19.958,40.161
0.968,-0.311,0.148,-4.211,-23.071,39.490
0.962,-0.328,0.167,-2.808,-25.574,39.978
0.949,-0.342,0.182,-1.831,-28.137,42.419
0.940,-0.345,0.190,-1.770,-30.273,47.424
0.945,-0.333,0.203,-1.770,-31.555,53.467

1.256,1.237,-0.853,10.681,125.000,276.184
1.298,1.348,-0.984,42.297,100.464,238.342
1.279,1.457,-1.115,68.665,71.228,193.298
1.163,1.496,-1.170,89.844,45.227,147.522
1.223,1.392,-1.170,98.083,30.579,101.013
1.033,1.339,-1.340,85.632,10.193,52.124
0.963,1.146,-1.310,69.885,2.380,17.883
0.893,1.039,-1.260,45.715,1.709,-9.949
0.765,0.947,-1.142,19.714,0.916,-34.302
0.660,0.822,-1.084,4.700,-6.653,-47.119
0.566,0.710,-1.060,2.258,-11.353,-53.528
0.490,0.572,-0.991,4.700,-10.437,-54.749
0.448,0.521,-1.000,5.432,-11.719,-56.580
0.375,0.449,-0.980,5.798,-16.418,-56.091
0.367,0.400,-0.957,7.263,-18.982,-55.969
0.330,0.342,-0.938,8.972,-25.635,-56.885
0.287,0.302,-0.900,11.169,-34.302,-57.983
0.261,0.278,-0.864,13.733,-36.682,-58.105
0.249,0.265,-0.843,15.564,-33.936,-57.617
0.233,0.250,-0.826,14.282,-29.114,-55.542
0.237,0.222,-0.839,9.949,-19.958,-51.880
0.247,0.180,-0.870,3.906,-9.277,-46.692
0.256,0.146,-0.878,-2.136,-3.052,-39.307
0.266,0.138,-0.866,-6.714,-0.366,-30.945
0.284,0.147,-0.855,-8.240,0.793,-23.254
0.309,0.159,-0.862,-6.226,0.549,-16.296
0.332,0.169,-0.887,-1.587,-1.282,-11.108
0.342,0.171,-0.909,2.930,-5.127,-8.301
0.344,0.175,-0.915,6.287,-10.864,-6.470
0.353,0.189,-0.910,8.118,-15.808,-5.432
0.364,0.222,-0.899,8.118,-18.127,-5.615
0.369,0.259,-0.879,5.798,-17.700,-7.385
0.379,0.265,-0.876,2.075,-14.099,-9.888
0.403,0.246,-0.893,-0.671,-9.705,-12.268
0.419,0.222,-0.897,-2.380,-8.301,-13.672
0.420,0.211,-0.888,-2.380,-9.583,-13.916
0.421,0.209,-0.871,0.427,-11.719,-13.245
0.419,0.216,-0.859,4.150,-13.367,-11.230
0.419,0.219,-0.855,6.165,-13.367,-8.301
0.418,0.228,-0.858,5.859,-10.986,-4.822
0.424,0.243,-0.850,3.967,-7.446,-0.854
0.435,0.261,-0.840,0.427,-3.906,3.113
0.448,0.273,-0.840,-3.540,0.366,5.981
0.462,0.275,-0.848,-6.714,4.272,8.240
0.475,0.272,-0.852,-8.362,6.592,10.193
0.481,0.272,-0.851,-8.606,7.385,11.780
0.484,0.275,-0.844,-7.751,6.775,12.695
0.489,0.281,-0.840,-5.615,5.554,13.550
0.493,0.282,-0.843,-3.113,3.906,14.160
0.497,0.288,-0.840,-1.770,1.892,14.160
0.497,0.294,-0.835,-0.977,1.038,14.038
0.501,0.310,-0.823,-1.038,1.221,13.184
0.509,0.313,-0.828,-2.136,2.747,11.658
0.510,0.304,-0.841,-4.089,4.944,9.583
0.512,0.292,-0.847,-6.226,6.042,7.812
0.514,0.288,-0.849,-6.897,5.676,6.836
0.510,0.291,-0.849,-5.920,4.150,6.165
0.505,0.292,-0.855,-3.235,1.709,5.615
0.501,0.290,-0.860,-0.977,0.000,5.005
0.500,0.291,-0.859,0.366,-0.977,4.578
0.501,0.288,-0.862,0.854,-1.526,3.845
0.500,0.288,-0.865,1.648,-2.014,2.563
0.502,0.292,-0.864,2.625,-3.601,1.221
0.505,0.309,-0.855,2.502,-5.066,-0.732
0.500,0.313,-0.852,1.648,-4.700,-3.235
0.498,0.297,-0.858,0.305,-3.357,-5.554
0.498,0.278,-0.856,-0.610,-3.296,-6.714
0.492,0.266,-0.844,-1.282,-4.150,-7.019
0.487,0.261,-0.832,-0.549,-4.272,-6.287
0.483,0.253,-0.830,1.526,-4.517,-5.188
0.475,0.239,-0.837,3.418,-5.371,-3.540
0.476,0.241,-0.840,4.456,-5.676,-1.343
0.478,0.253,-0.843,4.822,-5.676,0.671
0.483,0.273,-0.840,5.005,-6.226,1.770
0.484,0.286,-0.839,4.822,-6.836,1.892
0.484,0.298,-0.835,4.028,-6.226,0.671
0.490,0.293,-0.842,2.686,-4.211,-1.404
0.492,0.281,-0.847,1.831,-2.502,-3.113
0.490,0.268,-0.848,1.343,-2.136,-3.906
0.488,0.257,-0.852,1.892,-2.258,-3.967
0.484,0.253,-0.860,2.625,-2.380,-3.479
0.482,0.257,-0.865,3.296,-3.052,-2.502
0.483,0.258,-0.872,3.540,-4.272,-1.221
0.484,0.259,-0.878,4.028,-6.348,0.000
0.490,0.266,-0.880,4.211,-8.667,0.732
0.496,0.268,-0.885,3.906,-11.475,0.488
0.497,0.274,-0.884,2.197,-14.160,-0.488
0.501,0.275,-0.872,-0.549,-15.808,-1.587
0.508,0.275,-0.863,-2.136,-17.151,-2.258
0.516,0.270,-0.859,-1.587,-19.653,-2.686
0.520,0.262,-0.858,0.244,-23.254,-3.052
0.521,0.257,-0.852,2.380,-28.076,-2.930
0.522,0.248,-0.844,4.272,-32.837,-2.075
0.526,0.241,-0.833,5.676,-37.292,0.122
0.531,0.235,-0.820,5.615,-40.466,3.357
0.537,0.234,-0.812,4.822,-42.847,7.751
0.545,0.236,-0.805,3.601,-44.006,12.817
0.557,0.239,-0.807,1.770,-44.067,17.883
0.569,0.250,-0.803,0.000,-44.128,22.156
0.575,0.262,-0.797,-1.404,-44.861,25.818
0.589,0.269,-0.776,-1.892,-46.753,29.358
0.600,0.273,-0.754,-0.549,-49.072,32.166
0.608,0.279,-0.723,2.625,-51.270,34.058
0.610,0.288,-0.694,6.531,-52.002,34.790
0.612,0.299,-0.671,11.047,-50.964,34.668
0.619,0.332,-0.645,15.686,-48.401,33.997
0.619,0.356,-0.634,20.020,-44.312,32.471
0.617,0.350,-0.666,23.804,-38.940,30.029
0.624,0.328,-0.713,25.146,-33.386,28.015
0.638,0.313,-0.736,23.376,-30.823,26.794
0.638,0.310,-0.746,19.470,-31.372,26.917
0.655,0.299,-0.759,14.648,-32.898,27.893
0.650,0.324,-0.755,6.775,-34.363,27.649
0.630,0.347,-0.737,-2.380,-33.875,26.855
0.635,0.374,-0.708,-9.338,-32.166,27.100
0.651,0.393,-0.685,-13.977,-28.564,27.039
0.656,0.407,-0.672,-17.151,-24.109,24.780
0.653,0.405,-0.658,-17.639,-18.616,21.423
0.677,0.401,-0.651,-15.320,-14.221,17.639

1.027,0.727,-1.042,9.583,-94.910,-71.716
1.074,0.786,-1.118,25.085,-141.052,-98.145
1.058,0.810,-1.099,45.898,-198.425,-128.662
0.998,0.820,-0.971,67.383,-259.460,-158.081
0.893,0.822,-0.776,90.698,-309.143,-181.091
0.769,0.760,-0.587,115.295,-336.060,-195.557
0.757,0.637,-0.512,135.925,-337.219,-202.209
0.825,0.512,-0.492,143.250,-324.341,-204.834
0.818,0.409,-0.431,130.615,-305.176,-207.825
0.722,0.306,-0.296,106.201,-283.264,-209.229
0.627,0.185,-0.130,82.947,-258.484,-203.003
0.598,0.057,0.011,67.993,-231.689,-187.622
0.616,-0.041,0.114,60.120,-203.796,-165.710
0.649,-0.145,0.196,57.922,-176.147,-144.592
0.684,-0.231,0.237,57.861,-149.048,-128.479
0.715,-0.297,0.232,57.312,-124.756,-114.807
0.726,-0.336,0.226,52.551,-103.577,-103.577
0.734,-0.359,0.164,43.335,-83.862,-93.994
0.777,-0.357,0.036,28.687,-65.918,-87.341
0.833,-0.295,-0.116,2.441,-51.086,-86.975
0.839,-0.234,-0.213,-31.799,-39.001,-93.750
0.852,-0.174,-0.280,-60.669,-30.457,-101.257
0.830,-0.133,-0.372,-75.684,-22.034,-103.577
0.814,-0.121,-0.524,-75.745,-11.047,-105.347
0.811,-0.081,-0.673,-68.787,-0.854,-111.267
0.797,-0.044,-0.822,-55.542,4.028,-117.798
0.846,0.028,-1.042,-34.119,-5.981,-126.404
0.908,0.168,-1.148,-16.174,-36.926,-142.883
0.857,0.211,-1.106,2.014,-86.121,-172.302
0.803,0.177,-1.015,31.555,-143.005,-207.031
0.640,0.037,-0.941,70.862,-197.205,-235.291
0.549,-0.164,-0.814,100.647,-236.328,-251.404
0.529,-0.308,-0.637,115.723,-255.310,-255.676
0.532,-0.421,-0.393,120.422,-267.517,-257.996
0.482,-0.472,-0.075,125.000,-281.006,-255.676
0.424,-0.535,0.224,144.043,-301.270,-250.061
0.302,-0.534,0.456,182.739,-321.045,-246.338
0.098,-0.683,0.595,223.999,-330.261,-246.582
-0.089,-0.904,0.710,243.286,-322.327,-238.892
-0.229,-1.139,0.832,235.779,-293.335,-220.764
-0.310,-1.306,1.004,206.360,-243.896,-197.205
-0.414,-1.401,1.093,145.691,-165.894,-172.485
-0.378,-1.421,1.177,75.256,-76.111,-137.573
-0.221,-1.362,1.151,31.860,1.892,-96.313
-0.068,-1.347,0.964,28.748,45.593,-60.242
0.042,-1.350,0.716,48.096,54.810,-31.311
0.150,-1.358,0.570,66.162,41.016,-12.573
0.213,-1.265,0.538,76.294,15.076,-4.211
0.250,-1.190,0.537,86.487,-9.155,-3.296
0.205,-1.167,0.550,87.097,-26.794,-5.798
0.182,-1.108,0.560,67.017,-26.489,-6.287
0.209,-1.096,0.569,39.795,-9.094,-3.845
0.220,-1.124,0.515,25.818,6.104,1.892
0.249,-1.130,0.448,23.254,12.268,12.451
0.308,-1.053,0.391,23.376,15.808,20.447
0.322,-0.994,0.339,25.574,18.250,20.386
0.322,-0.978,0.291,27.649,18.005,18.372
0.348,-0.940,0.271,26.978,16.113,19.104
0.372,-0.904,0.258,27.161,11.963,20.264
0.384,-0.895,0.229,28.687,5.188,20.447
0.386,-0.890,0.185,26.611,0.061,21.423
0.395,-0.864,0.176,18.005,-2.014,23.560
0.426,-0.803,0.214,7.141,-0.671,25.818
0.459,-0.772,0.235,2.258,3.479,24.170
0.453,-0.786,0.210,4.639,6.470,20.874
0.453,-0.824,0.163,9.094,7.690,19.897
0.458,-0.835,0.142,9.949,7.874,21.118
0.458,-0.822,0.147,8.789,7.935,21.301
0.464,-0.817,0.154,9.155,7.874,21.240
0.481,-0.817,0.143,9.338,6.775,21.484
0.484,-0.814,0.137,6.409,5.981,20.020
0.483,-0.820,0.125,2.991,5.737,17.761
0.490,-0.824,0.138,1.404,4.822,16.296
0.488,-0.834,0.156,1.038,3.113,13.611
0.482,-0.849,0.152,1.526,1.831,11.230
0.476,-0.857,0.150,1.526,0.916,10.376
0.473,-0.852,0.153,0.549,1.221,10.071
0.465,-0.855,0.158,-1.221,1.831,9.827
0.463,-0.851,0.158,-2.502,2.258,10.315
0.460,-0.855,0.152,-4.028,1.953,10.376
0.448,-0.868,0.154,-4.639,0.488,11.047
0.440,-0.886,0.155,-5.127,-0.977,13.306
0.429,-0.908,0.150,-6.592,-2.869,17.029
0.412,-0.926,0.144,-9.766,-5.249,22.095
0.406,-0.934,0.170,-15.015,-7.751,29.602
0.429,-0.895,0.222,-21.362,-8.545,38.025
0.480,-0.830,0.288,-21.790,-6.775,42.175
0.496,-0.805,0.294,-14.282,-5.127,38.757
0.472,-0.848,0.246,-3.784,-6.165,33.447
0.454,-0.895,0.197,1.526,-8.728,33.081
0.436,-0.914,0.186,-1.343,-10.681,36.743
0.402,-0.936,0.206,-9.216,-10.498,41.809
0.364,-0.979,0.236,-21.057,-7.874,50.537
0.328,-1.021,0.234,-36.316,-2.747,65.796
0.319,-1.047,0.217,-53.467,4.089,87.158
0.334,-1.024,0.207,-72.510,13.306,111.816
0.382,-0.950,0.251,-91.858,23.865,135.010
0.447,-0.813,0.410,-105.774,35.583,151.978
0.572,-0.604,0.606,-106.079,54.321,156.006
0.669,-0.498,0.658,-85.144,78.796,141.296
0.636,-0.561,0.552,-52.734,93.079,119.812
0.588,-0.717,0.385,-29.114,99.976,107.361
0.561,-0.827,0.269,-26.428,106.689,107.117
0.535,-0.858,0.253,-41.565,113.647,114.563
0.532,-0.855,0.267,-62.439,122.742,126.892
0.546,-0.842,0.267,-79.956,132.446,143.372
0.555,-0.824,0.236,-93.567,141.235,163.269
0.571,-0.785,0.193,-106.323,149.658,184.631
0.595,-0.697,0.167,-117.798,158.142,204.956
0.617,-0.582,0.159,-125.549,165.527,222.046
0.654,-0.447,0.191,-128.113,172.363,234.253
0.701,-0.315,0.231,-123.657,181.824,237.976
0.754,-0.219,0.261,-112.183,193.359,232.910
0.803,-0.154,0.250,-94.666,205.200,220.093
0.816,-0.150,0.177,-73.669,213.013,201.599
0.791,-0.197,0.076,-54.138,215.149,185.181
0.765,-0.234,-0.021,-40.222,213.379,177.612
0.762,-0.240,-0.120,-30.334,211.304,179.626
0.767,-0.187,-0.215,-24.597,208.008,185.425

1.496,0.950,-0.976,32.288,64.331,40.344
1.490,0.905,-1.012,30.090,-0.305,-7.019
1.357,0.719,-0.831,26.672,-62.256,-56.152
1.133,0.525,-0.599,22.400,-107.117,-94.910
0.910,0.352,-0.340,13.245,-130.554,-121.704
0.666,0.191,-0.054,-1.587,-136.841,-141.785
0.322,0.036,0.271,-16.907,-134.216,-155.640
-0.046,-0.141,0.634,-30.518,-129.578,-160.156
-0.287,-0.380,0.990,-41.321,-124.390,-154.419
-0.380,-0.589,1.269,-50.659,-115.356,-138.611
-0.381,-0.671,1.453,-56.396,-98.022,-114.929
-0.378,-0.644,1.471,-61.890,-75.134,-89.600
-0.296,-0.521,1.434,-71.899,-49.927,-67.627
-0.208,-0.378,1.393,-82.397,-29.358,-52.734
-0.104,-0.270,1.346,-82.397,-15.503,-41.748
0.004,-0.219,1.282,-70.618,-9.033,-32.532
0.082,-0.183,1.206,-54.321,-8.789,-24.170
0.148,-0.177,1.129,-39.978,-13.855,-16.479
0.205,-0.195,1.116,-29.602,-23.437,-10.010
0.251,-0.237,1.107,-20.447,-32.532,-5.798
0.260,-0.245,1.113,-14.587,-38.879,-3.784
0.259,-0.229,1.126,-14.099,-41.626,-3.052
0.264,-0.191,1.149,-17.822,-39.795,-4.333
0.240,-0.141,1.183,-23.071,-33.875,-9.155
0.206,-0.117,1.203,-25.940,-23.804,-15.564
0.155,-0.116,1.196,-26.245,-12.024,-20.325
0.084,-0.123,1.176,-24.780,-1.221,-22.339
0.044,-0.138,1.155,-20.813,7.812,-19.836
0.028,-0.171,1.135,-14.160,13.550,-12.939
0.037,-0.213,1.098,-3.784,14.771,-4.211
0.078,-0.217,1.042,4.639,13.184,4.700
0.101,-0.179,1.004,6.165,7.141,10.864
0.133,-0.140,0.965,2.625,1.526,12.573
0.146,-0.099,0.979,-4.395,0.244,9.766
0.158,-0.086,1.003,-10.193,3.845,5.676
0.177,-0.080,1.012,-12.268,10.559,3.052
0.174,-0.080,0.992,-11.963,16.235,2.014
0.184,-0.095,0.961,-9.033,19.897,2.625
0.198,-0.114,0.943,-4.822,20.264,5.005
0.202,-0.138,0.918,0.732,17.212,8.423
0.234,-0.158,0.885,6.226,12.329,12.512
0.271,-0.147,0.833,7.202,5.737,14.832
0.259,-0.103,0.839,-0.183,0.610,11.841
0.256,-0.068,0.900,-10.498,-0.977,6.409
0.249,-0.061,0.961,-17.456,-0.366,2.014
0.235,-0.067,0.999,-19.897,1.526,-1.282
0.222,-0.084,1.012,-19.287,4.883,-2.625
0.217,-0.095,1.021,-18.066,9.521,-2.502
0.223,-0.104,1.023,-16.174,15.564,-1.221
0.227,-0.110,1.025,-12.512,20.264,0.366
0.210,-0.125,1.003,-6.165,21.423,2.747
0.212,-0.145,0.971,0.793,20.325,6.348
0.245,-0.146,0.916,3.967,18.860,10.071
0.270,-0.114,0.902,-0.610,18.372,10.864
0.275,-0.073,0.924,-9.155,18.188,8.057
0.276,-0.054,0.953,-15.564,18.555,4.456
0.269,-0.049,0.971,-17.212,18.250,2.075
0.268,-0.052,0.982,-15.137,18.127,1.343
0.267,-0.058,0.977,-12.390,19.226,1.831
0.273,-0.057,0.977,-10.315,21.240,2.686
0.277,-0.060,0.979,-7.751,22.949,3.357
0.268,-0.067,0.971,-3.235,22.522,4.456
0.280,-0.083,0.938,1.526,21.118,6.897
0.298,-0.082,0.899,3.052,19.653,9.216
0.318,-0.055,0.883,0.610,18.982,9.277
0.319,-0.032,0.885,-2.258,17.273,7.690
0.326,-0.024,0.903,-2.258,14.160,6.104
0.319,-0.030,0.906,-0.061,10.498,5.371
0.310,-0.045,0.911,2.686,7.874,5.859
0.312,-0.057,0.903,4.517,7.324,6.653
0.309,-0.058,0.902,5.249,7.751,6.531
0.300,-0.062,0.907,5.554,7.812,6.226
0.291,-0.071,0.904,6.592,8.301,6.897
0.298,-0.072,0.882,6.836,8.850,7.751
0.301,-0.055,0.888,4.761,8.423,7.324
0.288,-0.052,0.910,3.174,7.141,5.554
0.275,-0.068,0.917,3.174,6.470,4.333
0.278,-0.081,0.924,2.869,6.958,4.089
0.273,-0.085,0.932,1.892,8.118,3.967
0.280,-0.086,0.921,0.732,9.521,3.784
0.282,-0.074,0.931,-1.770,9.766,2.991
0.282,-0.072,0.949,-3.174,9.460,2.258
0.288,-0.079,0.957,-2.441,9.338,1.648
0.287,-0.083,0.963,-0.977,8.789,1.526
0.282,-0.090,0.962,0.610,8.118,1.831
0.279,-0.100,0.962,2.991,6.897,2.625
0.282,-0.117,0.962,5.066,5.676,4.211
0.291,-0.122,0.959,6.653,5.737,6.348
0.299,-0.115,0.945,7.202,6.531,8.362
0.312,-0.105,0.922,7.202,7.568,10.010
0.324,-0.091,0.907,5.310,8.484,10.864
0.346,-0.074,0.887,2.502,9.338,10.254
0.351,-0.050,0.897,-1.099,8.911,7.446
0.342,-0.045,0.915,-2.441,8.057,3.967
0.331,-0.064,0.922,-0.793,7.080,1.526
0.325,-0.090,0.920,1.770,6.287,0.671
0.310,-0.102,0.907,3.113,6.470,1.038
0.316,-0.100,0.894,3.174,7.507,2.075
0.316,-0.095,0.897,2.502,8.118,3.479
0.318,-0.096,0.900,2.625,8.057,5.188
0.321,-0.095,0.897,3.540,7.690,7.019
0.326,-0.095,0.882,4.150,7.324,9.094
0.331,-0.087,0.875,4.028,6.897,10.559
0.336,-0.078,0.874,3.540,5.981,11.292
0.357,-0.066,0.874,3.235,4.639,11.292
0.350,-0.052,0.876,2.625,2.869,9.827
0.345,-0.049,0.881,2.563,1.648,7.935
0.339,-0.054,0.890,2.563,1.038,6.775
0.331,-0.061,0.898,2.625,1.160,5.981
