aX,aY,aZ,gX,gY,gZ
0.161,0.195,0.703,7.385,213.135,-108.337
0.164,0.169,0.591,3.906,215.332,-106.384
0.154,0.145,0.487,0.122,214.905,-105.225
0.148,0.114,0.400,-3.540,212.158,-104.858
0.128,0.071,0.316,-5.432,206.238,-105.042
0.122,0.002,0.255,-5.615,196.777,-104.675
0.137,-0.079,0.217,-7.202,186.218,-101.379
0.156,-0.147,0.192,-10.742,177.612,-94.788
0.181,-0.181,0.178,-16.907,172.546,-85.632
0.218,-0.184,0.161,-25.024,172.668,-74.768
0.246,-0.146,0.112,-32.410,178.223,-63.232
0.300,-0.083,0.054,-37.537,183.777,-52.063
0.327,-0.006,-0.051,-37.964,182.495,-41.809
0.384,0.068,-0.107,-32.532,178.223,-35.095
0.422,0.117,-0.130,-22.888,164.795,-33.569
0.408,0.131,-0.267,-12.024,143.677,-39.001
0.392,0.093,-0.256,-5.859,121.338,-51.392
0.405,0.026,-0.233,-8.972,107.361,-60.120
0.337,0.020,-0.215,-17.273,86.243,-66.162
0.303,0.008,-0.125,-21.912,74.402,-70.740
0.247,-0.069,-0.124,-21.606,77.576,-67.505
0.238,-0.131,-0.211,-18.494,80.566,-62.134
0.264,-0.166,-0.154,-15.198,80.872,-54.810
0.238,-0.188,-0.225,-10.437,75.317,-47.180
0.255,-0.201,-0.292,-5.005,69.397,-40.344
0.262,-0.209,-0.349,-1.831,58.228,-32.654
0.266,-0.213,-0.388,0.610,46.692,-27.100
0.263,-0.242,-0.404,1.465,33.630,-20.935
0.255,-0.248,-0.411,-0.549,24.048,-14.954
0.264,-0.238,-0.396,-4.517,18.799,-8.789
0.258,-0.223,-0.405,-7.385,13.550,-3.357
0.248,-0.216,-0.421,-8.423,7.324,2.136
0.240,-0.215,-0.439,-8.179,1.099,9.033
0.227,-0.222,-0.467,-6.775,-5.798,16.174
0.234,-0.218,-0.490,-6.470,-13.000,22.766
0.237,-0.209,-0.508,-8.301,-20.386,28.137
0.245,-0.209,-0.525,-11.230,-27.954,33.142
0.245,-0.193,-0.522,-14.709,-35.217,37.476
0.237,-0.175,-0.515,-17.883,-43.884,42.114
0.220,-0.147,-0.480,-19.653,-54.871,46.753
0.191,-0.144,-0.418,-18.860,-65.186,51.208
0.150,-0.156,-0.346,-16.052,-73.853,54.504
0.104,-0.179,-0.273,-12.085,-80.811,56.458
0.060,-0.225,-0.203,-8.545,-87.402,59.143
0.030,-0.293,-0.137,-5.554,-93.994,63.538
0.028,-0.369,-0.069,-2.625,-98.694,69.397
0.005,-0.430,-0.033,-1.587,-103.333,78.308
0.031,-0.426,0.033,-2.625,-106.689,89.050
0.058,-0.318,0.110,-4.028,-110.840,103.271
0.146,-0.180,0.184,0.061,-115.601,121.704
0.268,-0.018,0.263,10.559,-120.178,139.343
0.368,0.147,0.292,27.100,-125.610,151.917
0.462,0.164,0.278,46.936,-134.949,154.419
0.485,0.138,0.245,60.974,-144.348,147.705
0.481,0.096,0.228,63.232,-152.466,139.771
0.548,0.141,0.314,56.030,-161.011,137.207
0.634,0.290,0.499,47.729,-174.011,142.639
0.745,0.440,0.704,51.147,-191.650,151.794
0.845,0.525,0.853,68.115,-209.351,158.691
0.882,0.571,0.913,91.492,-220.215,157.532
0.867,0.572,0.891,111.328,-221.130,145.996
0.774,0.515,0.824,122.131,-217.102,125.427
0.637,0.369,0.735,121.094,-208.618,99.060
0.508,0.225,0.740,104.553,-200.012,73.059
0.370,0.141,0.796,79.102,-192.017,54.749
0.299,0.072,0.889,55.969,-185.425,45.044
0.270,0.082,1.031,39.307,-183.716,45.959
0.231,0.159,1.193,31.982,-187.622,56.519
0.181,0.234,1.284,39.001,-192.261,70.068
0.132,0.325,1.327,54.382,-195.740,81.787
0.116,0.441,1.392,66.467,-200.806,88.501
0.102,0.501,1.486,71.899,-206.665,88.989
0.098,0.493,1.535,72.144,-207.092,83.496
0.082,0.479,1.655,64.087,-197.205,72.205
0.019,0.486,1.670,48.279,-182.617,63.171
0.015,0.545,1.723,29.846,-162.903,57.617
0.039,0.637,1.752,14.954,-145.203,57.068
0.073,0.721,1.716,7.202,-129.944,58.960
0.194,0.781,1.752,5.310,-115.723,60.730
0.183,0.834,1.696,4.883,-117.859,59.753

0.250,0.903,1.529,6.042,-109.985,51.636
0.253,0.893,1.535,4.395,-105.957,40.527
0.218,0.830,1.522,0.610,-98.572,29.541
0.170,0.810,1.548,-6.409,-90.454,20.691
0.142,0.806,1.582,-13.977,-84.229,15.381
0.104,0.812,1.604,-19.043,-78.308,12.085
0.076,0.817,1.624,-21.301,-70.679,9.766
0.050,0.834,1.654,-22.034,-62.073,7.202
0.052,0.851,1.710,-22.400,-52.429,4.517
0.079,0.885,1.813,-21.423,-43.152,1.587
0.092,0.892,1.885,-16.174,-33.997,-2.930
0.087,0.868,1.885,-8.667,-23.193,-8.728
0.108,0.863,1.863,-3.052,-8.789,-14.465
0.130,0.863,1.845,-1.099,2.563,-20.386
0.141,0.826,1.819,0.671,12.390,-27.954
0.146,0.786,1.813,1.465,22.339,-36.194
0.159,0.766,1.820,0.854,31.067,-42.419
0.180,0.782,1.859,-0.366,36.804,-45.227
0.209,0.835,1.955,0.061,39.124,-45.959
0.244,0.895,2.077,4.944,38.879,-45.715
0.279,0.955,2.207,14.893,38.025,-44.189
0.297,1.000,2.305,27.832,40.039,-43.457
0.279,0.995,2.353,39.734,50.659,-46.326
0.257,0.979,2.359,45.166,69.885,-53.101
0.234,0.966,2.359,42.114,93.262,-63.049
0.207,0.951,2.391,34.302,116.760,-76.111
0.144,0.888,2.396,28.503,138.306,-89.966
0.078,0.818,2.377,26.245,162.231,-102.783
0.018,0.745,2.319,24.414,184.998,-111.938
-0.035,0.668,2.235,24.780,205.933,-118.958
-0.105,0.590,2.118,26.367,223.755,-125.061
-0.167,0.484,1.977,29.663,240.234,-129.639
-0.222,0.394,1.812,31.738,253.662,-134.094
-0.274,0.316,1.658,30.396,261.841,-138.489
-0.340,0.255,1.496,29.907,263.062,-143.494
-0.400,0.153,1.353,31.738,257.874,-147.583
-0.461,0.037,1.211,34.302,250.122,-149.414
-0.525,-0.084,1.079,35.645,244.934,-149.719
-0.555,-0.212,0.927,35.889,243.164,-146.790
-0.553,-0.324,0.766,35.889,246.399,-140.137
-0.538,-0.404,0.594,33.142,253.540,-129.883
-0.497,-0.431,0.427,28.259,261.047,-116.760
-0.431,-0.414,0.277,22.339,263.794,-100.586
-0.332,-0.384,0.150,18.738,260.498,-84.961
-0.251,-0.351,0.057,18.250,249.329,-72.449
-0.205,-0.351,-0.016,19.836,233.398,-61.951
-0.180,-0.349,-0.085,21.179,214.539,-53.528
-0.189,-0.350,-0.145,21.423,195.679,-47.180
-0.209,-0.363,-0.185,20.508,179.016,-42.297
-0.233,-0.372,-0.211,18.616,166.809,-37.476
-0.216,-0.365,-0.203,15.198,157.104,-31.311
-0.224,-0.358,-0.259,12.390,144.836,-23.437
-0.173,-0.331,-0.240,10.498,135.315,-14.282
-0.054,-0.304,-0.206,8.545,132.324,-1.831
0.034,-0.216,-0.224,6.897,125.122,8.789
0.210,-0.102,-0.198,6.165,122.131,15.259
0.203,-0.036,-0.375,7.507,102.234,16.785
0.244,0.014,-0.395,10.254,91.187,10.681
0.267,-0.003,-0.420,9.033,87.585,9.888
0.275,-0.005,-0.510,6.409,84.717,8.240
0.307,-0.023,-0.470,2.930,78.308,7.019
0.252,-0.071,-0.531,2.563,69.397,6.409
0.226,-0.107,-0.632,0.854,64.148,8.179
0.234,-0.124,-0.669,-6.104,59.082,13.489
0.245,-0.092,-0.690,-12.939,47.974,19.836
0.268,-0.044,-0.707,-14.648,33.264,25.269
0.332,-0.011,-0.686,-10.010,17.700,29.907
0.394,0.024,-0.662,-4.639,2.563,35.156
0.443,0.076,-0.656,0.000,-9.583,39.734
0.500,0.133,-0.649,3.662,-20.264,43.213
0.535,0.190,-0.637,6.653,-29.846,43.762
0.553,0.210,-0.641,9.583,-39.917,42.114
0.544,0.214,-0.643,10.254,-50.720,38.452
0.511,0.155,-0.654,9.888,-60.669,31.555
0.448,0.052,-0.667,6.958,-68.848,23.315
0.369,-0.035,-0.652,0.427,-75.195,16.479
0.297,-0.135,-0.617,-6.226,-80.811,12.024
0.252,-0.213,-0.565,-12.085,-85.815,11.353
0.244,-0.253,-0.529,-15.198,-90.698,16.541
0.238,-0.206,-0.506,-14.160,-96.313,26.672
0.244,-0.126,-0.457,-9.399,-105.713,36.926
0.226,-0.060,-0.437,-1.953,-120.544,44.678
0.210,-0.068,-0.428,5.127,-137.573,46.570
0.204,-0.090,-0.366,5.066,-156.006,45.898
0.178,-0.077,-0.208,-2.319,-176.758,46.692
0.166,-0.020,-0.013,-8.362,-194.946,48.645
0.178,0.028,0.204,-8.484,-210.693,50.659
0.167,0.044,0.416,-3.662,-224.854,53.223
0.169,0.043,0.564,5.432,-230.957,56.885
0.174,0.035,0.622,15.320,-227.844,60.791
0.164,-0.022,0.613,22.705,-220.947,58.960
0.110,-0.113,0.581,23.560,-212.952,50.598
0.070,-0.156,0.600,18.250,-208.252,42.480
0.062,-0.066,0.765,8.728,-215.210,42.175
0.057,0.027,1.020,6.531,-233.337,46.875
0.058,0.037,1.244,15.930,-251.892,51.575
0.057,0.013,1.396,28.442,-261.353,54.260
0.052,-0.001,1.519,35.706,-263.062,57.068
0.005,-0.013,1.557,36.499,-256.287,56.091
-0.038,-0.059,1.545,29.907,-241.882,49.194
-0.121,-0.087,1.658,16.113,-234.619,41.016
-0.122,-0.062,1.847,3.113,-227.905,36.682
-0.131,0.004,1.962,-2.563,-228.821,38.818
-0.086,0.052,2.122,0.671,-230.408,45.532
-0.044,0.155,2.118,10.254,-234.131,53.467
0.005,0.220,2.106,22.949,-236.877,59.692
0.001,0.260,2.058,34.363,-229.248,59.509
-0.028,0.252,2.038,40.161,-207.336,51.331
-0.053,0.189,2.017,35.950,-172.852,37.659
-0.095,0.165,1.978,19.531,-139.771,24.658
-0.093,0.206,1.942,-0.916,-112.061,18.494
-0.078,0.283,1.883,-14.709,-91.919,18.066
-0.062,0.377,1.805,-17.151,-78.613,20.874
-0.014,0.457,1.717,-10.681,-71.777,26.794
0.033,0.533,1.633,-0.610,-67.566,31.433
0.057,0.568,1.514,10.864,-61.707,31.311
0.092,0.549,1.363,20.386,-52.673,28.442
0.146,0.505,1.197,23.376,-43.274,24.292
0.195,0.472,1.077,18.860,-37.109,21.484

-0.793,-0.159,2.240,5.432,-80.322,-53.589
-0.917,-0.253,2.449,3.418,-57.007,-44.861
-0.986,-0.308,2.626,-0.183,-29.785,-33.142
-0.967,-0.357,2.712,0.793,-3.845,-17.944
-0.870,-0.383,2.708,8.118,18.005,0.122
-0.735,-0.398,2.650,17.334,36.011,18.494
-0.645,-0.372,2.560,24.048,52.002,34.424
-0.577,-0.325,2.492,28.076,67.383,48.340
-0.548,-0.269,2.472,29.663,81.482,59.753
-0.542,-0.225,2.447,31.738,96.130,68.787
-0.505,-0.172,2.370,34.424,114.380,77.332
-0.433,-0.106,2.219,35.339,134.521,87.341
-0.357,0.020,2.065,31.738,151.428,95.337
-0.255,0.148,1.962,24.353,163.208,100.220
-0.122,0.281,1.883,18.555,171.997,102.417
-0.003,0.414,1.831,15.930,176.636,102.661
0.082,0.544,1.787,16.602,180.542,99.854
0.145,0.619,1.725,19.531,186.035,93.201
0.188,0.675,1.647,20.264,194.885,83.740
0.226,0.740,1.580,15.198,206.238,73.059
0.280,0.783,1.515,6.836,219.055,60.486
0.335,0.807,1.453,-1.587,232.727,46.570
0.391,0.838,1.392,-8.789,245.178,32.104
0.443,0.844,1.328,-14.954,254.761,15.564
0.468,0.818,1.260,-19.226,261.047,-3.174
0.460,0.759,1.192,-21.362,262.878,-24.170
0.444,0.654,1.120,-22.888,259.338,-45.471
0.393,0.551,1.067,-25.513,253.723,-65.430
0.368,0.459,1.053,-27.405,247.986,-83.374
0.335,0.370,1.063,-27.405,239.624,-96.802
0.278,0.266,1.049,-23.132,230.103,-108.704
0.181,0.155,1.017,-16.357,222.839,-118.591
0.081,0.023,1.001,-9.521,218.567,-125.977
-0.028,-0.095,0.950,-3.296,214.355,-129.883
-0.127,-0.216,0.905,2.258,209.167,-129.639
-0.191,-0.345,0.813,6.226,207.520,-125.183
-0.250,-0.427,0.757,5.249,206.421,-119.080
-0.311,-0.479,0.688,0.122,205.566,-109.924
-0.326,-0.505,0.639,-5.005,207.153,-97.229
-0.324,-0.517,0.577,-7.751,210.571,-81.299
-0.309,-0.525,0.492,-8.179,213.501,-62.988
-0.261,-0.493,0.380,-8.484,217.529,-43.640
-0.220,-0.414,0.256,-9.277,221.069,-27.283
-0.177,-0.282,0.120,-9.644,221.558,-16.235
-0.114,-0.159,-0.002,-8.301,218.201,-11.353
-0.084,-0.105,-0.110,-7.568,210.754,-14.038
-0.084,-0.125,-0.206,-9.583,202.148,-21.484
-0.109,-0.155,-0.321,-15.442,194.397,-27.344
-0.065,-0.173,-0.298,-24.841,190.613,-26.733
-0.071,-0.146,-0.405,-33.508,181.335,-22.461
0.000,-0.088,-0.403,-37.598,170.654,-18.921
-0.089,-0.032,-0.563,-31.982,140.259,-18.677
-0.116,-0.047,-0.584,-17.273,122.681,-21.240
-0.108,-0.124,-0.645,-7.141,111.267,-17.517
-0.012,-0.172,-0.594,-5.371,97.595,-12.573
-0.031,-0.165,-0.680,-10.742,76.111,-7.202
0.002,-0.160,-0.687,-14.099,66.589,-4.333
0.069,-0.164,-0.692,-18.188,67.078,2.991
0.098,-0.117,-0.742,-22.949,59.998,11.230
0.098,-0.086,-0.799,-23.621,44.067,17.517
0.102,-0.076,-0.833,-18.921,27.039,22.156
0.107,-0.079,-0.856,-14.099,8.240,25.696
0.112,-0.071,-0.820,-12.146,-10.742,29.419
0.113,-0.028,-0.794,-12.390,-29.114,33.813
0.144,0.001,-0.757,-12.756,-41.687,38.757
0.186,0.040,-0.735,-13.306,-50.354,43.579
0.225,0.087,-0.729,-15.076,-57.861,45.959
0.255,0.139,-0.721,-16.663,-65.979,45.593
0.275,0.169,-0.684,-16.907,-77.087,42.114
0.259,0.176,-0.618,-16.052,-91.797,36.499
0.214,0.156,-0.525,-13.367,-107.666,31.616
0.152,0.123,-0.419,-10.254,-122.803,29.358
0.104,0.101,-0.266,-6.592,-135.315,30.457
0.060,0.065,-0.153,-1.587,-146.606,35.095
0.034,0.030,-0.105,4.639,-152.832,40.527
0.087,-0.010,-0.088,8.606,-155.212,46.631
0.136,-0.025,-0.093,9.155,-156.494,50.110
0.237,-0.035,-0.127,6.897,-153.625,50.049
0.333,-0.013,-0.187,0.854,-153.809,50.781
0.428,0.090,-0.214,-10.010,-160.767,51.025
0.505,0.212,-0.089,-21.667,-177.551,46.936
0.492,0.259,0.148,-24.109,-199.036,34.180
0.383,0.215,0.341,-11.963,-218.201,17.090
0.224,0.072,0.426,7.629,-229.797,2.441
0.086,-0.161,0.462,22.095,-236.023,-4.944
-0.037,-0.337,0.548,21.240,-235.474,-4.517
-0.086,-0.399,0.674,8.362,-230.042,2.563
-0.072,-0.361,0.852,-3.784,-224.609,16.785
-0.031,-0.269,1.077,-7.996,-227.844,37.048
0.006,-0.191,1.313,-0.977,-237.183,57.007
0.052,-0.183,1.512,15.991,-243.896,71.472
-0.022,-0.203,1.649,33.997,-246.338,79.346
-0.084,-0.250,1.835,44.678,-235.107,81.970
-0.168,-0.293,1.900,46.631,-213.440,85.815
-0.138,-0.323,2.039,43.396,-185.059,90.942
-0.060,-0.253,2.029,32.776,-163.025,104.370
0.088,-0.094,2.035,19.470,-161.255,123.230
0.199,-0.005,2.001,14.709,-172.424,140.686
0.341,0.217,1.795,13.489,-175.476,149.353
0.445,0.457,1.686,5.127,-178.040,147.156
0.566,0.572,1.671,-0.732,-165.283,131.165
0.588,0.563,1.635,-3.723,-150.879,102.539
0.544,0.566,1.617,-7.751,-137.939,72.205
0.493,0.542,1.635,-16.724,-127.014,47.607
0.402,0.533,1.654,-30.396,-115.906,30.762
0.351,0.580,1.659,-45.532,-99.487,24.292
0.392,0.657,1.609,-55.420,-78.613,24.475
0.449,0.727,1.545,-56.213,-62.622,24.353
0.488,0.754,1.472,-46.021,-58.044,20.569
0.472,0.740,1.428,-28.503,-65.063,11.719
0.434,0.719,1.479,-10.986,-78.613,0.122
0.366,0.674,1.503,2.991,-90.393,-11.780
0.276,0.609,1.536,12.573,-95.276,-23.499
0.186,0.537,1.526,16.724,-93.384,-30.945
0.161,0.475,1.509,17.212,-84.839,-33.691
0.175,0.445,1.424,15.625,-73.730,-33.752
0.182,0.444,1.356,15.137,-63.904,-34.973
0.188,0.431,1.269,18.188,-61.157,-39.124
0.182,0.400,1.187,23.071,-64.148,-45.898

-0.450,-0.199,1.854,-37.720,-2.380,4.028
-0.436,-0.109,2.013,-40.527,4.089,16.052
-0.423,-0.051,2.186,-35.217,7.385,21.057
-0.436,-0.076,2.345,-23.621,12.146,21.301
-0.508,-0.160,2.465,-13.367,23.621,22.522
-0.559,-0.230,2.593,-10.620,46.204,30.273
-0.598,-0.233,2.692,-13.184,79.224,46.204
-0.578,-0.169,2.723,-14.465,118.286,68.176
-0.495,0.011,2.619,-11.292,157.593,92.590
-0.301,0.235,2.457,-3.906,188.293,115.051
-0.127,0.489,2.324,3.967,204.773,124.512
0.013,0.630,2.173,9.399,210.571,119.751
0.098,0.686,2.082,9.460,215.149,105.713
0.124,0.706,2.016,1.526,222.412,88.989
0.114,0.756,1.949,-8.911,233.948,76.294
0.145,0.838,1.839,-15.503,247.192,70.496
0.209,0.936,1.738,-16.357,258.789,68.787
0.297,0.998,1.621,-8.850,265.625,66.406
0.387,1.021,1.472,2.197,266.113,61.707
0.460,1.040,1.333,7.385,264.221,53.589
0.553,1.081,1.228,1.648,264.893,40.405
0.613,1.090,1.141,-8.301,265.625,19.775
0.642,1.067,1.057,-16.479,261.536,-4.456
0.641,0.989,0.978,-19.470,251.282,-27.283
0.604,0.864,0.901,-18.677,236.450,-46.570
0.562,0.780,0.847,-18.005,218.994,-61.462
0.594,0.651,0.832,-17.334,203.247,-70.679
0.567,0.530,0.811,-18.005,188.477,-81.177
0.509,0.318,0.867,-24.475,182.007,-91.492
0.387,0.170,0.891,-39.429,186.768,-97.290
0.303,0.108,0.921,-56.763,201.111,-99.121
0.228,0.091,0.869,-69.397,216.675,-99.792
0.175,0.061,0.810,-74.524,222.046,-101.746
0.112,0.031,0.730,-72.571,218.201,-103.638
0.067,-0.032,0.668,-65.796,208.435,-103.027
0.031,-0.155,0.613,-55.237,194.519,-99.915
-0.038,-0.292,0.598,-45.227,179.443,-94.055
-0.083,-0.415,0.567,-37.231,166.626,-83.069
-0.101,-0.452,0.499,-33.386,158.752,-65.918
-0.089,-0.423,0.404,-34.302,160.034,-46.814
-0.075,-0.355,0.250,-35.400,167.297,-30.273
-0.012,-0.293,0.061,-35.950,176.636,-17.639
0.089,-0.234,-0.157,-37.354,181.091,-10.620
0.131,-0.143,-0.264,-45.837,176.758,-12.939
0.114,-0.051,-0.281,-57.983,164.673,-21.301
0.100,-0.006,-0.237,-65.918,148.254,-29.419
0.037,-0.032,-0.235,-68.054,129.395,-35.889
0.080,-0.083,-0.091,-67.871,121.521,-37.170
0.047,-0.114,-0.146,-68.359,109.619,-30.151
0.159,-0.040,-0.098,-67.444,104.126,-19.714
0.041,0.025,-0.154,-62.500,85.388,-7.812
0.069,0.083,-0.172,-49.255,90.515,-1.648
0.154,0.095,-0.137,-38.452,98.877,9.460
0.245,0.172,-0.278,-31.738,96.069,14.771
0.316,0.252,-0.403,-27.832,77.393,9.033
0.232,0.276,-0.522,-27.466,54.810,-6.165
0.236,0.170,-0.410,-29.785,44.983,-22.766
0.221,0.064,-0.244,-36.804,32.227,-28.992
0.159,-0.009,-0.212,-40.039,19.653,-24.902
0.156,-0.091,-0.232,-35.034,20.264,-16.479
0.253,-0.096,-0.264,-28.931,36.743,-6.592
0.292,-0.051,-0.358,-26.001,35.400,3.052
0.310,-0.007,-0.440,-22.400,25.574,7.812
0.345,-0.003,-0.441,-16.174,18.799,9.338
0.385,-0.010,-0.437,-12.512,11.719,10.681
0.389,0.012,-0.404,-13.306,1.770,10.925
0.396,0.016,-0.371,-14.038,-5.005,11.292
0.421,0.004,-0.340,-13.977,-10.681,14.038
0.452,0.038,-0.324,-15.442,-17.090,19.958
0.523,0.083,-0.304,-14.771,-20.386,25.146
0.590,0.116,-0.330,-10.559,-22.217,27.893
0.662,0.161,-0.362,-5.005,-24.414,28.931
0.720,0.220,-0.370,-1.221,-29.602,29.297
0.743,0.311,-0.342,1.587,-38.208,26.672
0.767,0.333,-0.299,5.066,-47.913,19.287
0.754,0.276,-0.246,7.446,-55.847,9.094
0.691,0.213,-0.191,7.141,-59.509,0.977
0.629,0.165,-0.148,5.737,-57.190,-2.136
0.571,0.125,-0.136,5.432,-51.453,-2.197
0.496,0.106,-0.149,7.507,-45.593,-1.526
0.446,0.090,-0.176,12.268,-43.274,-0.244
0.431,0.055,-0.193,17.151,-48.157,2.197
0.451,0.023,-0.193,20.691,-58.655,7.568
0.505,0.014,-0.174,21.057,-68.298,15.503
0.519,0.033,-0.169,19.470,-74.036,21.851
0.561,0.044,-0.077,18.188,-76.416,23.865
0.488,0.046,-0.056,17.517,-84.229,23.743
0.439,0.059,-0.009,19.165,-85.938,21.484
0.362,0.050,0.016,22.339,-89.661,20.813
0.333,0.011,0.047,26.672,-94.788,21.851
0.376,-0.038,0.057,30.334,-99.670,27.344
0.467,-0.025,0.102,32.654,-102.051,39.063
0.550,0.073,0.162,34.912,-101.746,52.612
0.608,0.157,0.204,40.588,-105.164,61.096
0.671,0.164,0.226,49.744,-109.802,62.073
0.672,0.120,0.239,55.542,-117.920,58.533
0.625,0.114,0.261,54.260,-124.512,54.138
0.610,0.115,0.317,48.279,-128.601,48.645
0.584,0.093,0.402,40.466,-135.315,42.664
0.574,0.118,0.559,32.593,-142.578,40.833
0.569,0.141,0.746,29.419,-149.231,45.715
0.592,0.176,0.889,34.119,-148.682,53.467
0.630,0.194,0.915,44.983,-140.808,59.509
0.652,0.181,0.868,56.030,-130.798,61.218
0.684,0.156,0.807,60.547,-124.695,60.791
0.717,0.171,0.762,58.594,-121.399,61.401
0.786,0.276,0.753,55.481,-121.582,62.012
0.852,0.373,0.790,56.030,-126.831,57.800
0.853,0.410,0.838,59.021,-137.817,48.218
0.812,0.388,0.897,61.951,-148.071,36.926
0.760,0.329,0.922,61.768,-150.635,26.001
0.710,0.231,0.929,57.373,-144.653,16.357
0.636,0.162,0.926,47.852,-134.399,8.789
0.595,0.084,0.865,38.025,-122.070,4.211
0.598,0.066,0.808,27.527,-112.488,2.930
0.657,0.165,0.832,14.648,-112.549,8.362
0.735,0.293,0.952,7.690,-123.596,17.395
0.772,0.386,1.082,12.390,-138.550,21.729
0.757,0.442,1.165,23.560,-150.879,20.325

0.435,0.210,1.998,21.240,-89.783,-8.179
0.419,0.170,2.051,24.353,-81.238,-6.958
0.401,0.124,2.111,24.475,-71.716,-6.409
0.388,0.083,2.163,20.935,-59.204,-4.456
0.390,0.081,2.195,14.587,-42.419,-0.732
0.411,0.109,2.201,7.751,-22.888,5.615
0.443,0.163,2.176,2.686,-1.770,10.986
0.463,0.210,2.124,0.244,17.029,14.954
0.479,0.237,2.056,-0.610,33.081,17.700
0.497,0.263,1.986,-1.343,45.959,19.104
0.509,0.285,1.913,-2.563,57.495,19.165
0.519,0.307,1.834,-4.333,69.275,18.188
0.522,0.324,1.754,-6.287,81.665,16.113
0.514,0.323,1.675,-8.423,93.140,13.062
0.507,0.313,1.604,-11.353,104.370,9.827
0.508,0.302,1.534,-14.038,114.624,7.751
0.504,0.286,1.472,-14.709,122.314,6.165
0.497,0.268,1.417,-13.733,127.014,4.944
0.494,0.246,1.369,-11.963,129.944,4.272
0.493,0.247,1.329,-11.108,132.141,4.211
0.515,0.261,1.293,-11.108,134.888,3.723
0.540,0.267,1.268,-11.658,136.963,1.587
0.575,0.256,1.256,-13.611,139.099,-1.587
0.598,0.226,1.249,-15.991,141.968,-4.517
0.607,0.185,1.219,-18.433,145.630,-7.751
0.634,0.131,1.171,-21.179,151.306,-9.521
0.640,0.109,1.117,-25.574,156.311,-10.071
0.652,0.115,1.080,-30.762,160.217,-9.521
0.646,0.143,1.045,-34.607,163.147,-8.606
0.630,0.164,0.999,-35.950,165.466,-8.545
0.616,0.169,0.936,-36.011,167.358,-9.583
0.594,0.170,0.877,-37.292,167.419,-11.414
0.567,0.160,0.816,-39.429,166.931,-13.611
0.543,0.157,0.759,-41.992,166.687,-15.503
0.529,0.191,0.705,-44.250,166.443,-15.869
0.548,0.192,0.631,-43.152,165.833,-14.465
0.553,0.188,0.539,-40.588,165.100,-14.282
0.578,0.183,0.430,-38.940,163.757,-16.113
0.601,0.146,0.334,-38.879,160.706,-18.860
0.592,0.143,0.260,-41.687,156.433,-22.217
0.617,0.143,0.200,-44.495,151.978,-24.658
0.645,0.181,0.145,-46.997,146.362,-25.452
0.655,0.219,0.077,-48.523,140.015,-26.672
0.656,0.244,0.021,-48.584,132.996,-30.029
0.627,0.261,-0.009,-48.767,123.413,-34.546
0.609,0.244,-0.016,-47.913,111.206,-38.208
0.579,0.212,-0.001,-46.387,97.839,-41.077
0.540,0.175,0.018,-44.922,85.754,-43.335
0.497,0.157,0.038,-43.335,78.491,-44.739
0.471,0.131,0.034,-41.565,73.608,-44.739
0.439,0.108,0.028,-40.344,68.726,-43.945
0.397,0.087,0.026,-39.917,64.453,-43.396
0.387,0.075,0.036,-39.307,61.157,-41.321
0.414,0.096,0.067,-38.330,58.533,-37.231
0.425,0.146,0.028,-35.339,54.932,-34.119
0.469,0.184,-0.026,-30.701,53.650,-31.799
0.474,0.239,-0.068,-27.344,49.255,-32.166
0.511,0.268,-0.071,-25.024,43.213,-34.363
0.509,0.264,-0.078,-23.071,31.433,-38.879
0.555,0.233,-0.051,-21.973,22.339,-43.945
0.457,0.162,-0.049,-21.240,6.348,-48.340
0.462,0.088,-0.024,-19.592,8.301,-50.720
0.501,0.037,0.026,-20.752,11.292,-44.678
0.393,0.037,-0.031,-21.667,9.033,-40.527
0.482,0.021,0.010,-19.897,20.142,-37.231
0.447,0.020,-0.096,-19.104,20.691,-30.762
0.477,0.023,-0.081,-15.198,18.921,-30.762
0.469,-0.009,-0.157,-11.597,18.799,-28.870
0.437,-0.041,-0.184,-9.277,13.916,-28.320
0.424,-0.095,-0.203,-8.667,8.911,-27.039
0.427,-0.142,-0.204,-8.606,5.005,-22.217
0.426,-0.168,-0.190,-9.277,-0.427,-16.663
0.430,-0.184,-0.179,-8.667,-5.371,-10.254
0.439,-0.189,-0.160,-7.507,-10.254,-3.296
0.448,-0.188,-0.143,-5.920,-15.198,4.089
0.451,-0.183,-0.134,-2.991,-18.799,11.597
0.447,-0.173,-0.140,0.427,-19.836,18.555
0.435,-0.154,-0.169,3.357,-19.043,25.146
0.426,-0.118,-0.218,5.737,-18.250,30.090
0.427,-0.097,-0.265,8.179,-19.409,32.349
0.440,-0.089,-0.290,10.254,-25.696,33.569
0.458,-0.081,-0.266,11.169,-35.645,35.767
0.473,-0.063,-0.229,11.841,-46.143,39.551
0.483,-0.043,-0.210,13.855,-54.810,43.457
0.493,-0.035,-0.197,15.869,-62.805,46.265
0.489,-0.031,-0.186,16.235,-69.824,48.523
0.479,-0.033,-0.171,16.296,-75.317,50.171
0.474,-0.071,-0.156,17.090,-81.055,50.476
0.451,-0.101,-0.124,18.066,-89.050,49.377
0.439,-0.088,-0.052,18.188,-99.670,50.964
0.441,-0.041,0.046,18.005,-112.244,57.922
0.451,0.036,0.150,19.836,-123.779,67.139
0.476,0.110,0.279,24.536,-132.324,74.402
