aX,aY,aZ,gX,gY,gZ
-1.519,-0.701,0.718,102.478,-281.799,283.875
-1.574,-0.718,0.864,122.498,-284.119,299.316
-1.643,-0.762,0.963,138.000,-281.860,313.416
-1.739,-0.852,1.143,150.208,-274.353,328.125
-1.781,-0.897,1.282,162.659,-262.512,337.952
-1.798,-0.899,1.408,166.809,-246.155,338.440
-1.803,-0.846,1.487,155.029,-228.882,331.848
-1.761,-0.772,1.507,125.549,-213.745,319.702
-1.756,-0.769,1.548,85.266,-198.914,306.152
-1.708,-0.884,1.589,42.358,-181.213,297.668
-1.543,-1.067,1.634,4.211,-159.424,292.908
-1.361,-1.332,1.716,-24.780,-135.193,292.419
-1.091,-1.590,1.786,-47.852,-99.304,303.101
-0.828,-1.839,1.861,-65.857,-50.476,333.923
-0.751,-2.060,1.865,-80.261,4.456,383.240
-0.914,-2.211,1.837,-98.083,57.312,445.557
-1.250,-2.262,1.791,-115.234,99.670,502.502
-1.575,-2.145,1.725,-124.695,131.592,533.081
-1.691,-1.802,1.589,-135.803,159.058,531.982
-1.612,-1.509,1.454,-143.127,179.077,514.099
-1.468,-1.373,1.448,-153.015,195.984,494.507
-1.303,-1.282,1.421,-173.523,202.454,476.135
-1.124,-1.232,1.432,-206.787,208.252,462.585
-0.945,-1.250,1.456,-241.821,216.980,455.078
-0.848,-1.256,1.502,-272.522,228.577,452.026
-0.857,-1.239,1.492,-299.927,240.906,449.036
-0.972,-1.234,1.434,-328.247,249.207,438.538
-1.137,-1.106,1.236,-357.361,243.652,409.424
-1.188,-0.859,0.986,-385.193,220.947,360.291
-1.150,-0.539,0.682,-414.062,187.073,305.176
-1.061,-0.294,0.500,-438.232,150.574,256.958
-1.037,-0.213,0.434,-462.952,115.356,212.830

-1.001,-0.539,1.084,-8.972,-442.871,-244.568
-0.998,-0.679,1.160,-9.460,-442.688,-217.163
-1.024,-0.839,1.210,-11.658,-434.204,-178.040
-0.987,-0.954,1.229,-15.076,-420.044,-140.137
-0.935,-1.006,1.263,-12.268,-400.452,-104.126
-0.895,-1.034,1.285,-0.610,-376.526,-67.322
-0.885,-1.024,1.249,16.907,-353.210,-33.813
-0.926,-0.961,1.196,35.645,-337.769,-3.967
-0.985,-0.929,1.152,53.406,-329.224,30.151
-1.117,-0.863,1.131,67.688,-331.238,67.688
-1.277,-0.795,1.115,78.979,-340.881,104.309
-1.419,-0.717,1.106,84.412,-345.703,136.475
-1.547,-0.666,1.105,86.060,-343.262,164.185
-1.655,-0.625,1.095,82.581,-331.665,187.134
-1.707,-0.576,1.120,77.087,-316.345,203.430
-1.728,-0.561,1.146,75.989,-303.650,213.745
-1.733,-0.591,1.147,79.468,-291.992,223.083
-1.732,-0.653,1.183,83.618,-282.227,235.596
-1.739,-0.696,1.239,89.539,-275.085,251.709
-1.743,-0.749,1.275,97.595,-265.869,270.142
-1.727,-0.833,1.302,105.469,-249.023,291.748
-1.733,-0.936,1.346,110.352,-227.966,317.322
-1.838,-1.028,1.402,110.596,-208.862,345.642
-1.910,-1.090,1.432,102.600,-191.467,371.460
-1.985,-1.089,1.506,86.304,-177.307,387.451
-2.093,-0.954,1.465,68.298,-168.091,388.062
-2.032,-0.831,1.500,51.880,-144.897,378.723
-2.002,-0.740,1.519,32.959,-117.188,367.615
-1.909,-0.750,1.534,10.071,-88.379,355.957
-1.764,-0.829,1.586,-20.203,-56.396,348.206
-1.616,-0.958,1.657,-58.228,-23.132,348.938
-1.479,-1.114,1.686,-98.633,12.939,359.375
-1.360,-1.259,1.705,-132.996,51.270,378.235
-1.298,-1.412,1.710,-154.724,92.651,403.259
-1.355,-1.520,1.687,-163.513,134.033,426.331
-1.596,-1.561,1.582,-163.086,172.363,439.514
-1.825,-1.531,1.531,-156.799,211.731,438.110
-1.891,-1.319,1.373,-151.550,242.615,418.152
-1.851,-1.060,1.289,-146.057,263.367,388.123
-1.689,-0.868,1.272,-143.372,274.109,360.474
-1.550,-0.765,1.333,-151.184,277.832,338.623
-1.399,-0.687,1.400,-174.438,280.457,320.435
-1.272,-0.664,1.476,-212.769,286.316,304.932
-1.240,-0.648,1.499,-260.010,292.053,291.199
-1.250,-0.730,1.519,-305.359,291.687,272.034
-1.334,-0.694,1.425,-350.708,272.095,241.394
-1.357,-0.558,1.260,-397.095,231.873,197.571
-1.332,-0.408,1.031,-442.932,186.829,150.818
-1.328,-0.331,0.885,-487.671,151.917,112.122
-1.327,-0.248,0.781,-534.119,124.756,77.637
-1.316,-0.219,0.716,-574.219,98.633,37.170
-1.295,-0.212,0.621,-604.919,68.298,-7.385
-1.228,-0.236,0.578,-630.066,39.490,-51.147
-1.178,-0.247,0.519,-648.499,4.944,-89.478
-1.109,-0.148,0.404,-658.264,-37.476,-122.742
-1.056,-0.046,0.336,-660.278,-81.543,-152.222
-1.074,-0.028,0.265,-656.067,-127.502,-180.847
-1.150,-0.116,0.216,-640.320,-174.438,-211.792
-1.159,-0.194,0.113,-602.905,-221.985,-248.718
-1.082,-0.223,-0.054,-540.466,-263.428,-291.077
-0.974,-0.271,-0.151,-458.801,-287.598,-325.012
-0.931,-0.315,-0.203,-372.070,-298.157,-342.590
-0.938,-0.374,-0.217,-289.734,-304.871,-348.633
-0.936,-0.456,-0.179,-219.299,-306.213,-345.886
-0.915,-0.517,-0.095,-165.283,-310.974,-335.144
-0.890,-0.587,0.020,-128.296,-323.792,-317.993
-0.832,-0.637,0.170,-104.858,-340.027,-296.875
-0.759,-0.643,0.261,-90.881,-360.229,-274.414
-0.741,-0.698,0.342,-80.627,-376.770,-248.169
-0.783,-0.738,0.384,-77.026,-384.888,-220.459
-0.797,-0.784,0.403,-77.087,-382.324,-196.411
-0.776,-0.797,0.405,-75.073,-367.249,-175.659
-0.673,-0.839,0.482,-63.965,-340.393,-152.710
-0.582,-0.930,0.510,-43.762,-317.810,-124.329
-0.556,-1.006,0.469,-21.423,-312.195,-90.698
-0.570,-1.016,0.454,0.854,-317.139,-52.490
-0.625,-1.004,0.457,27.588,-324.524,-10.986
-0.748,-0.966,0.495,61.523,-334.351,32.227
-0.904,-0.911,0.555,99.487,-347.046,72.693
-1.071,-0.850,0.632,132.507,-356.018,106.934
-1.200,-0.797,0.719,156.677,-357.544,134.888
-1.315,-0.748,0.813,174.011,-356.567,158.020
-1.396,-0.730,0.915,187.439,-356.628,177.795
-1.435,-0.752,1.017,194.824,-353.027,197.388
-1.439,-0.788,1.130,192.871,-345.093,217.163
-1.420,-0.818,1.225,182.495,-332.764,241.455
-1.431,-0.872,1.333,166.931,-316.833,271.667
-1.550,-0.935,1.422,147.888,-303.223,305.359
-1.730,-0.917,1.427,126.282,-293.091,334.534
-1.853,-0.899,1.443,104.736,-278.748,356.018
-1.993,-0.892,1.445,79.346,-261.414,375.122
-2.147,-0.919,1.491,52.612,-244.507,395.508
-2.288,-0.969,1.567,28.503,-226.013,417.114
-2.414,-1.030,1.720,8.972,-207.581,438.904
-2.540,-1.080,1.904,0.000,-198.242,454.590
-2.611,-1.104,2.105,4.883,-193.054,460.693
-2.612,-1.211,2.313,21.423,-181.824,459.595
-2.484,-1.336,2.566,33.997,-159.180,455.811
-2.292,-1.437,2.815,36.011,-127.380,455.750
-2.200,-1.581,3.011,24.719,-82.581,459.961
-2.198,-1.633,3.047,-5.920,-26.062,458.740
-2.190,-1.577,2.935,-56.030,33.325,448.181
-2.178,-1.538,2.720,-120.972,89.844,442.017
-2.164,-1.544,2.446,-191.101,139.404,446.594
-2.153,-1.561,2.183,-251.526,183.594,456.360
-2.171,-1.613,1.920,-292.542,230.103,469.421
-2.246,-1.664,1.682,-309.998,274.109,479.309
-2.280,-1.656,1.464,-303.345,316.284,480.286
-2.266,-1.558,1.350,-273.865,350.281,471.619
-2.142,-1.402,1.315,-232.788,373.596,455.017
-1.964,-1.244,1.330,-200.500,387.817,432.251
-1.817,-1.051,1.385,-191.528,394.470,403.809
-1.671,-0.915,1.429,-203.064,395.630,371.948
-1.554,-0.833,1.408,-228.027,390.625,340.088
-1.480,-0.791,1.339,-258.972,373.352,310.425
-1.427,-0.725,1.226,-293.579,341.064,282.959
-1.406,-0.622,1.090,-330.994,299.988,258.118
-1.287,-0.514,1.017,-375.427,261.597,236.206
-1.264,-0.473,0.895,-421.814,225.586,213.013

0.031,-1.556,1.343,115.906,-315.063,51.758
-0.000,-1.503,1.509,148.621,-301.941,75.195
-0.140,-1.411,1.637,179.199,-285.706,94.971
-0.305,-1.200,1.715,193.665,-280.151,105.957
-0.400,-1.089,1.790,194.641,-280.457,112.061
-0.475,-1.133,1.862,186.890,-283.936,119.995
-0.501,-1.246,1.943,172.058,-292.114,129.517
-0.454,-1.425,2.005,155.090,-301.392,145.142
-0.385,-1.570,2.099,142.944,-310.852,171.509
-0.361,-1.684,2.276,137.756,-319.641,213.196
-0.406,-1.746,2.573,144.287,-321.533,262.573
-0.473,-1.760,2.804,160.583,-304.749,302.246
-0.537,-1.702,2.848,178.772,-270.142,322.510
-0.587,-1.579,2.926,190.491,-225.708,331.055
-0.650,-1.415,2.954,191.284,-192.078,341.919
-0.652,-1.306,2.878,177.063,-166.443,355.774
-0.634,-1.245,2.814,147.949,-140.869,375.305
-0.521,-1.238,2.816,110.291,-119.873,403.748
-0.398,-1.207,2.911,76.477,-96.313,434.082
-0.362,-1.155,2.977,56.946,-54.871,454.590
-0.442,-1.039,3.008,47.485,2.197,462.097
-0.547,-1.017,2.973,35.767,59.753,461.182
-0.605,-0.900,2.921,16.541,110.535,454.773
-0.691,-0.838,2.757,-17.212,142.578,450.378
-0.694,-0.825,2.636,-66.772,160.095,446.533
-0.611,-0.791,2.554,-123.901,179.382,446.167
-0.618,-0.813,2.358,-174.622,199.646,448.242
-0.619,-0.802,2.234,-213.928,227.112,449.524
-0.674,-0.792,2.045,-241.089,244.690,447.754
-0.754,-0.751,1.843,-251.099,251.587,440.247
-0.756,-0.718,1.661,-247.437,252.197,422.913
-0.695,-0.711,1.506,-241.272,243.591,400.391
-0.585,-0.695,1.499,-240.479,231.995,378.662
-0.499,-0.809,1.483,-240.601,218.323,362.427
-0.461,-0.874,1.468,-251.648,209.412,351.440
-0.482,-0.797,1.391,-270.447,195.129,339.783
-0.455,-0.727,1.279,-289.062,183.350,323.425
-0.403,-0.653,1.184,-308.472,173.218,304.749
-0.367,-0.594,1.142,-318.848,163.391,282.776
-0.349,-0.560,1.110,-313.049,161.255,255.371
-0.369,-0.542,1.063,-293.396,171.021,220.642
-0.412,-0.510,1.001,-267.151,193.481,180.969
-0.501,-0.423,0.930,-242.798,222.961,140.503
-0.553,-0.352,0.833,-226.196,249.695,98.145
-0.617,-0.299,0.679,-221.924,277.344,57.617
-0.724,-0.286,0.485,-227.051,303.894,24.597
-0.846,-0.259,0.218,-238.525,317.627,-3.784
-0.991,-0.219,-0.103,-253.296,316.101,-30.334
-1.042,-0.113,-0.306,-270.325,300.537,-57.190
-1.066,-0.043,-0.629,-293.823,269.409,-85.754
-0.970,-0.035,-0.848,-324.829,229.736,-111.450
-0.967,-0.089,-1.207,-349.731,171.509,-130.981
-0.892,-0.185,-1.303,-353.699,113.892,-147.461
-0.781,-0.306,-1.349,-336.121,57.251,-159.607
-0.703,-0.388,-1.335,-294.067,-17.090,-171.814
-0.645,-0.412,-1.286,-241.943,-83.435,-183.411
-0.530,-0.397,-1.167,-195.007,-134.094,-191.284
-0.419,-0.445,-1.010,-160.950,-168.335,-193.420
-0.329,-0.592,-0.875,-141.052,-189.880,-188.782
-0.255,-0.775,-0.822,-131.897,-194.641,-178.833
-0.207,-0.907,-0.868,-127.136,-185.059,-163.452
-0.184,-0.971,-0.960,-119.690,-179.138,-146.606
-0.149,-0.939,-1.009,-105.347,-189.514,-131.897
-0.088,-0.833,-1.032,-90.881,-222.656,-120.361
-0.018,-0.661,-0.973,-76.721,-270.996,-115.417
0.012,-0.511,-0.716,-60.852,-319.336,-117.065
0.123,-0.398,-0.411,-51.941,-363.953,-129.822
0.218,-0.359,-0.041,-44.067,-392.212,-155.029
0.352,-0.477,0.281,-28.442,-389.404,-185.974
0.506,-0.689,0.469,-9.949,-362.183,-216.736
0.636,-0.945,0.594,12.390,-319.214,-240.479
0.702,-1.133,0.583,44.739,-269.104,-249.817
0.781,-1.244,0.584,72.083,-228.760,-246.948
0.865,-1.302,0.359,83.191,-229.248,-239.929
0.804,-1.342,0.219,82.520,-259.399,-228.455
1.069,-1.295,0.396,67.627,-265.869,-202.454
0.813,-1.402,0.300,63.049,-328.247,-178.467
1.002,-1.565,0.809,60.303,-337.585,-154.663
0.946,-1.789,0.901,64.819,-347.412,-131.165
1.034,-2.002,1.207,84.778,-324.402,-114.380
1.066,-2.133,1.208,111.877,-288.147,-96.558
1.170,-2.125,1.435,131.409,-253.662,-70.190
1.189,-2.082,1.406,134.338,-225.342,-33.508
1.070,-1.946,1.366,117.188,-203.430,6.470
0.958,-1.857,1.346,88.989,-188.171,41.016
0.846,-1.781,1.337,67.017,-192.993,64.331
0.782,-1.712,1.335,59.265,-207.947,76.904
0.746,-1.702,1.351,65.002,-224.060,86.304
0.698,-1.670,1.364,78.430,-239.990,98.999
0.605,-1.566,1.369,90.088,-254.211,120.789
0.499,-1.443,1.371,91.675,-265.198,149.658
0.387,-1.331,1.476,87.463,-273.743,178.345
0.361,-1.135,1.702,83.923,-271.240,199.036
0.342,-1.007,1.813,84.290,-249.023,205.383
0.281,-0.941,1.806,88.867,-204.712,198.059
0.182,-0.842,1.674,95.154,-154.236,184.021
0.151,-0.718,1.568,98.206,-116.089,170.898
0.137,-0.652,1.468,93.506,-100.037,165.222
0.177,-0.634,1.401,81.482,-101.990,167.725
0.241,-0.609,1.354,67.871,-111.755,178.650
0.199,-0.572,1.349,58.716,-120.789,196.899
0.157,-0.528,1.387,54.626,-125.977,214.294
0.139,-0.446,1.524,54.077,-126.770,227.539
0.143,-0.329,1.780,55.176,-125.977,235.107
0.115,-0.242,2.050,56.091,-118.652,229.736
0.088,-0.161,2.287,51.270,-93.384,206.665
0.080,-0.105,2.375,34.302,-52.734,167.847
0.107,-0.118,2.317,4.333,-2.075,128.967
0.146,-0.197,2.220,-31.372,42.847,104.858
0.174,-0.321,2.132,-66.589,71.777,95.398
0.182,-0.426,2.096,-97.839,89.905,99.609
0.142,-0.469,2.082,-123.474,104.736,113.220
0.021,-0.480,2.074,-144.775,120.483,127.136
-0.106,-0.429,2.015,-163.208,140.930,134.705
-0.240,-0.377,1.911,-181.885,162.170,131.226
-0.341,-0.320,1.782,-203.003,176.025,118.896
-0.375,-0.244,1.670,-226.257,180.481,99.731
-0.375,-0.214,1.568,-251.404,178.162,78.308
-0.384,-0.178,1.471,-279.053,173.706,57.556

-0.611,-1.001,1.067,79.407,-313.171,118.591
-0.730,-1.038,1.142,79.041,-304.138,141.113
-0.847,-1.084,1.235,79.224,-297.546,162.842
-0.947,-1.124,1.328,78.308,-292.786,182.312
-1.006,-1.079,1.386,72.815,-289.551,198.914
-1.048,-1.044,1.402,62.073,-283.691,212.219
-1.073,-1.035,1.444,45.776,-270.264,225.525
-1.093,-1.050,1.491,26.917,-252.808,243.713
-1.130,-1.074,1.532,8.789,-235.413,267.090
-1.158,-1.092,1.591,-3.357,-214.417,293.884
-1.202,-1.092,1.671,-3.479,-185.852,320.679
-1.231,-1.089,1.803,10.742,-151.855,346.680
-1.292,-1.096,1.954,35.522,-117.615,371.521
-1.277,-1.094,2.121,59.692,-78.796,391.602
-1.320,-1.086,2.331,76.660,-40.771,403.259
-1.375,-1.040,2.506,80.444,-8.423,403.198
-1.420,-0.939,2.644,68.359,27.954,387.756
-1.419,-0.767,2.673,41.626,69.763,355.042
-1.353,-0.640,2.635,3.235,111.450,313.110
-1.276,-0.561,2.519,-47.791,147.339,272.461
-1.182,-0.541,2.352,-107.422,174.011,243.103
-1.080,-0.543,2.220,-167.358,191.772,225.220
-1.007,-0.547,2.102,-221.375,200.684,214.172
-0.969,-0.520,2.007,-261.292,204.590,205.261
-1.007,-0.473,1.901,-279.541,207.153,192.810
-1.117,-0.375,1.852,-281.677,213.074,172.424
-1.274,-0.195,1.722,-278.931,214.172,142.639
-1.324,0.033,1.621,-276.428,213.806,102.661
-1.331,0.265,1.498,-277.344,212.708,54.688
-1.340,0.346,1.413,-280.884,204.285,1.770
-1.335,0.357,1.354,-287.109,190.247,-51.392
-1.324,0.380,1.301,-292.358,172.852,-101.257
-1.330,0.314,1.210,-294.434,158.447,-144.897
-1.325,0.232,1.129,-295.959,150.513,-184.082
-1.349,0.154,1.000,-294.922,140.625,-217.896
-1.396,0.099,0.828,-300.781,123.474,-246.765
-1.469,0.026,0.652,-318.176,102.295,-273.987
-1.489,-0.032,0.433,-342.163,77.148,-300.781
-1.499,-0.149,0.265,-363.342,45.166,-326.172
-1.434,-0.287,0.136,-377.869,10.925,-346.436
-1.402,-0.412,0.028,-386.902,-25.513,-357.971
-1.342,-0.524,0.001,-394.348,-63.721,-360.718
-1.294,-0.629,0.014,-402.100,-101.624,-357.483
-1.232,-0.742,0.025,-406.799,-141.541,-351.990
-1.181,-0.813,-0.032,-401.245,-180.908,-347.168
-1.075,-0.823,-0.097,-374.756,-216.919,-345.947
-0.913,-0.856,-0.146,-322.266,-241.760,-345.581
-0.790,-0.960,-0.184,-252.747,-251.709,-338.745
-0.640,-1.024,-0.218,-177.063,-252.930,-323.120
-0.486,-1.038,-0.180,-104.980,-254.883,-298.584
-0.380,-1.004,-0.076,-47.363,-263.855,-263.000
-0.352,-0.933,0.044,-6.531,-282.471,-219.910
-0.349,-0.869,0.179,21.362,-302.490,-175.781
-0.401,-0.802,0.326,39.917,-315.857,-134.949
-0.478,-0.750,0.431,53.040,-321.594,-99.243
-0.588,-0.709,0.506,63.354,-321.777,-70.435
-0.731,-0.685,0.542,70.007,-316.345,-49.316
-0.822,-0.673,0.588,72.388,-306.213,-34.546
-0.908,-0.644,0.640,73.364,-297.729,-24.536
-0.964,-0.625,0.711,73.364,-292.542,-15.503
-1.018,-0.626,0.779,74.463,-299.927,-6.531
-1.079,-0.669,0.876,76.355,-314.636,2.502
-1.142,-0.773,0.975,77.271,-323.242,13.489
-1.177,-0.870,1.070,76.233,-324.036,25.757
-1.208,-0.946,1.134,75.989,-321.411,39.368
-1.267,-1.000,1.188,76.782,-314.758,56.763
-1.293,-1.074,1.234,78.064,-304.443,80.078
-1.276,-1.123,1.283,74.524,-293.884,109.009
-1.248,-1.146,1.339,65.552,-284.485,144.897
-1.243,-1.162,1.355,55.176,-273.132,189.087
-1.262,-1.169,1.385,46.936,-258.301,237.732
-1.349,-1.156,1.396,45.776,-242.737,288.452
-1.419,-1.106,1.420,53.589,-223.938,339.966
-1.513,-1.057,1.495,72.815,-204.590,389.587
-1.636,-1.064,1.589,101.685,-186.035,437.073
-1.744,-1.106,1.712,132.690,-165.588,478.394
-1.857,-1.181,1.874,156.860,-145.874,508.484
-1.944,-1.212,2.013,165.833,-124.756,524.292
-2.031,-1.187,2.097,155.945,-102.661,518.799
-2.036,-1.093,2.099,127.441,-80.322,494.507
-1.958,-0.937,2.063,84.839,-55.786,461.670
-1.803,-0.836,1.969,33.936,-28.198,434.143
-1.611,-0.845,1.903,-21.912,5.310,415.649
-1.443,-0.908,1.829,-83.374,42.603,405.762
-1.322,-0.988,1.720,-136.108,84.045,403.076
-1.254,-1.095,1.661,-170.593,127.991,403.748
-1.290,-1.155,1.592,-188.477,170.959,403.687
-1.473,-1.214,1.574,-191.711,211.914,395.386
-1.727,-1.218,1.557,-187.805,244.934,370.239
-1.858,-0.792,1.223,-191.101,256.470,321.228
-1.679,-0.416,1.107,-196.411,270.508,267.639
-1.483,-0.211,1.044,-204.285,274.292,225.098
-1.321,-0.133,1.081,-226.135,261.536,189.148
-1.169,-0.058,1.161,-268.127,242.737,158.142
-1.082,0.053,1.263,-325.439,212.524,130.676
-0.961,0.075,1.378,-388.428,175.659,102.600
-0.861,0.010,1.427,-454.529,142.822,74.097
-0.806,-0.033,1.391,-510.742,119.995,50.415
-0.813,-0.034,1.251,-542.175,106.140,28.503
-0.824,0.005,1.090,-543.884,103.882,4.822
-0.841,0.050,0.901,-523.743,105.286,-20.691
-0.848,0.142,0.696,-494.080,100.647,-49.744
-0.850,0.250,0.475,-461.304,82.275,-79.712
-0.838,0.319,0.343,-427.002,55.115,-107.849
-0.822,0.361,0.268,-394.165,26.306,-132.751
-0.819,0.362,0.223,-367.126,-1.709,-154.785
-0.859,0.326,0.194,-344.849,-30.273,-176.331
-0.870,0.294,0.213,-325.562,-55.542,-199.036
-0.890,0.217,0.206,-309.021,-74.646,-224.487
-0.897,0.123,0.169,-297.974,-89.417,-248.840
-0.898,0.039,0.057,-291.565,-109.131,-270.569
-0.870,-0.084,-0.031,-286.377,-133.545,-285.400
-0.826,-0.215,-0.048,-275.818,-159.607,-287.720
-0.790,-0.318,-0.046,-254.700,-187.561,-282.471
-0.744,-0.410,-0.008,-223.145,-208.130,-274.841
-0.689,-0.513,0.033,-185.669,-220.581,-266.235
-0.651,-0.596,0.048,-149.109,-230.286,-255.859
-0.592,-0.640,0.064,-118.896,-240.723,-240.234
-0.543,-0.671,0.105,-95.886,-252.136,-215.698

-1.141,-0.755,1.174,228.516,-400.391,16.968
-1.172,-0.855,1.281,225.159,-396.606,28.931
-1.177,-0.966,1.366,208.557,-390.503,44.250
-1.195,-1.042,1.430,183.838,-385.620,65.613
-1.193,-1.080,1.430,156.860,-376.892,91.858
-1.195,-1.109,1.420,133.606,-359.741,120.239
-1.217,-1.112,1.375,115.784,-335.205,148.560
-1.251,-1.073,1.309,100.830,-307.190,175.476
-1.295,-1.012,1.262,86.182,-278.748,203.125
-1.371,-0.952,1.211,70.984,-253.296,229.797
-1.430,-0.914,1.155,53.223,-233.032,252.502
-1.455,-0.879,1.098,31.067,-219.055,275.452
-1.495,-0.848,1.039,7.568,-208.313,302.551
-1.544,-0.819,1.020,-9.705,-193.909,332.825
-1.623,-0.813,1.017,-18.860,-172.119,362.366
-1.668,-0.806,1.020,-22.339,-145.081,386.475
-1.692,-0.811,1.046,-19.287,-116.577,403.015
-1.699,-0.872,1.082,-9.216,-97.717,413.574
-1.687,-0.944,1.135,2.747,-92.896,419.495
-1.666,-0.988,1.299,15.686,-90.759,425.964
-1.631,-1.044,1.483,33.203,-77.820,434.875
-1.627,-1.141,1.682,47.241,-54.749,436.279
-1.683,-1.151,1.787,48.462,-34.180,424.316
-1.630,-1.088,1.875,37.842,-13.000,406.921
-1.581,-1.015,1.915,14.893,8.911,391.418
-1.506,-0.984,1.939,-16.663,32.104,377.563
-1.397,-1.000,1.952,-53.040,58.777,363.220
-1.296,-1.088,1.878,-90.454,90.149,348.877
-1.192,-1.202,1.823,-125.183,132.324,339.355
-1.155,-1.346,1.750,-149.780,173.218,337.219
-1.186,-1.442,1.726,-162.354,201.416,336.060
-1.258,-1.358,1.609,-167.725,213.928,324.707
-1.333,-1.231,1.518,-165.771,227.478,307.922
-1.349,-1.054,1.469,-164.673,245.605,286.438
-1.330,-0.894,1.413,-172.119,257.202,258.789
-1.235,-0.743,1.376,-193.115,262.451,230.164
-1.093,-0.656,1.326,-227.539,260.620,203.857
-1.081,-0.598,1.280,-266.907,249.817,181.580
-1.050,-0.501,1.227,-302.856,232.544,161.621
-1.013,-0.416,1.186,-336.853,209.839,137.329
-0.994,-0.327,1.152,-371.033,181.641,106.934
-0.982,-0.267,1.131,-404.114,154.297,71.594
-1.004,-0.195,1.039,-434.814,135.742,34.729
-1.016,-0.156,0.977,-459.778,126.404,-3.967
-1.014,-0.140,0.873,-475.281,118.469,-44.556
-1.067,-0.138,0.679,-485.168,108.887,-83.679
-1.108,-0.154,0.520,-491.760,93.872,-122.375
-1.118,-0.105,0.297,-496.277,71.045,-161.804
-1.052,-0.065,0.102,-493.774,35.034,-201.294
-0.991,-0.133,-0.013,-478.088,-4.883,-233.826
-0.944,-0.250,-0.097,-446.838,-47.424,-257.874
-0.898,-0.324,-0.202,-398.010,-84.778,-278.503
-0.862,-0.383,-0.275,-338.989,-109.924,-297.607
-0.847,-0.437,-0.325,-281.799,-123.657,-312.378
-0.830,-0.482,-0.387,-233.459,-133.057,-321.289
-0.764,-0.473,-0.413,-198.608,-147.461,-324.768
-0.742,-0.479,-0.383,-178.711,-172.668,-322.327
-0.757,-0.482,-0.360,-174.561,-204.590,-314.331
-0.737,-0.484,-0.300,-178.772,-234.253,-301.270
-0.669,-0.503,-0.224,-183.533,-255.432,-283.386
-0.615,-0.563,-0.122,-182.007,-271.606,-261.169
-0.564,-0.647,-0.003,-166.992,-285.889,-237.366
-0.536,-0.723,0.122,-144.287,-296.692,-213.867
-0.611,-0.775,0.247,-118.774,-310.242,-188.599
-0.663,-0.830,0.363,-89.233,-325.500,-163.330
-0.773,-0.854,0.473,-59.937,-340.759,-138.733
-0.869,-0.879,0.564,-30.090,-358.032,-116.089
-0.937,-0.882,0.640,-2.075,-367.126,-99.426
-1.002,-0.866,0.659,25.452,-366.394,-88.867
-1.029,-0.851,0.682,53.711,-362.244,-81.848
-1.032,-0.877,0.744,80.017,-357.971,-71.533
-1.061,-0.935,0.834,99.731,-356.628,-54.810
-1.057,-1.033,0.954,113.037,-358.765,-31.311
-1.044,-1.099,1.030,116.333,-362.366,-1.709
-1.064,-1.161,1.076,113.159,-365.906,32.898
-1.099,-1.203,1.077,109.985,-366.394,70.862
-1.155,-1.203,1.083,114.563,-363.464,110.352
-1.230,-1.210,1.119,131.714,-355.835,151.123
-1.314,-1.167,1.183,155.090,-347.778,190.369
-1.436,-1.082,1.250,176.514,-344.421,223.633
-1.556,-1.015,1.324,186.035,-338.379,251.221
-1.619,-0.963,1.388,176.270,-327.759,274.292
-1.737,-0.902,1.434,152.222,-316.406,296.021
-1.807,-0.856,1.454,128.723,-299.744,316.040
-1.808,-0.871,1.517,111.267,-275.085,332.764
-1.811,-0.915,1.630,101.440,-245.178,347.351
-1.768,-1.002,1.763,102.783,-210.266,361.511
-1.792,-1.130,1.943,111.145,-175.964,372.681
-1.872,-1.229,2.077,113.586,-148.926,380.432
-1.902,-1.310,2.187,102.539,-118.286,384.766
-1.800,-1.316,2.238,75.500,-83.801,381.775
-1.716,-1.293,2.226,37.415,-55.054,373.779
-1.615,-1.308,2.191,-5.676,-22.644,367.676
-1.465,-1.273,2.058,-51.636,15.747,364.136
-1.368,-1.247,1.886,-93.140,56.946,363.708
-1.279,-1.242,1.695,-121.765,103.149,367.676
-1.234,-1.249,1.533,-135.925,151.184,376.892
-1.267,-1.278,1.428,-134.644,193.115,389.587
-1.319,-1.269,1.396,-121.887,228.088,400.879
-1.439,-1.209,1.377,-103.333,251.282,406.189
-1.580,-1.069,1.345,-85.022,258.850,397.644
-1.555,-0.839,1.334,-77.026,259.949,370.789
-1.505,-0.596,1.326,-88.135,257.446,329.346
-1.337,-0.394,1.228,-120.728,258.728,282.776
-1.190,-0.297,1.159,-166.443,263.672,240.723
-1.050,-0.297,1.100,-215.515,262.817,205.017
-0.961,-0.321,1.064,-256.775,252.197,173.767
-0.915,-0.326,1.005,-284.485,235.046,146.179
-0.874,-0.265,0.963,-304.443,216.187,118.103
-0.866,-0.218,0.888,-322.937,193.542,87.952
-0.882,-0.150,0.808,-344.421,170.715,57.617
-0.886,-0.064,0.711,-368.347,149.414,28.198
-0.913,-0.008,0.593,-393.860,129.272,-2.014
-0.908,0.040,0.512,-422.180,109.619,-32.959
-0.902,0.064,0.475,-449.036,83.984,-67.017
-0.875,0.078,0.412,-470.764,47.119,-103.088
-0.859,0.029,0.374,-485.229,10.925,-138.000
-0.846,0.025,0.314,-491.028,-23.071,-172.791
-0.799,-0.006,0.286,-485.352,-56.519,-207.092

-1.182,-0.860,0.677,100.830,-378.418,42.358
