aX,aY,aZ,gX,gY,gZ
-0.069,-0.451,2.018,-42.480,-120.728,-15.015
-0.077,-0.500,2.031,-57.434,-135.498,-15.808
-0.076,-0.517,1.991,-75.745,-152.710,-18.982
-0.015,-0.527,1.969,-91.064,-173.645,-25.818
0.055,-0.500,1.964,-95.215,-197.388,-36.072
0.115,-0.421,1.990,-83.008,-224.670,-49.194
0.208,-0.353,1.969,-53.711,-261.475,-61.584
0.231,-0.268,1.789,-11.536,-310.303,-72.327
0.191,-0.197,1.512,34.668,-365.173,-81.848
0.181,-0.209,1.079,78.979,-417.725,-87.891
0.098,-0.214,0.609,111.328,-459.778,-91.248
0.017,-0.175,0.138,122.681,-476.440,-95.093
-0.052,-0.150,-0.330,121.765,-472.107,-97.595
-0.151,-0.028,-0.771,107.971,-448.364,-102.051
-0.209,0.081,-1.145,80.444,-407.104,-107.727
-0.257,0.238,-1.455,45.593,-351.257,-111.084
-0.259,0.542,-1.688,9.521,-290.894,-116.699
-0.194,0.802,-1.887,-9.033,-244.812,-122.681
-0.160,1.009,-2.048,-8.301,-219.299,-125.977
-0.143,1.125,-2.123,0.916,-206.055,-126.831
-0.167,1.174,-2.111,7.874,-191.467,-121.948
-0.246,1.164,-1.992,5.371,-164.734,-104.675
-0.469,1.006,-1.743,-4.150,-119.995,-72.327
-0.682,0.696,-1.366,-20.691,-53.894,-30.640
-0.809,0.340,-0.779,-50.781,24.719,7.019
-0.850,0.127,-0.163,-88.074,91.309,30.823
-0.873,0.091,0.323,-115.845,124.817,38.330
-0.925,0.179,0.700,-115.601,124.329,33.630
-0.974,0.222,0.990,-78.247,91.248,23.499
-1.063,0.171,1.099,-23.010,35.828,14.771
-1.160,0.102,1.004,16.968,-23.132,9.277
-1.249,0.034,0.751,27.710,-71.655,3.113
-1.284,0.015,0.411,14.343,-101.379,-4.150
-1.289,0.053,0.090,-12.024,-111.023,-12.634
-1.245,0.157,-0.193,-39.612,-107.483,-20.996
-1.173,0.266,-0.434,-57.678,-99.182,-26.123
-1.078,0.322,-0.573,-58.533,-89.478,-27.710
-0.983,0.357,-0.615,-46.448,-79.895,-25.940
-0.896,0.367,-0.637,-31.006,-72.449,-21.545
-0.849,0.383,-0.634,-17.639,-64.331,-15.442
-0.821,0.346,-0.587,-3.967,-55.664,-7.568
-0.805,0.296,-0.507,7.263,-45.471,2.197
-0.816,0.228,-0.434,9.521,-34.119,10.559
-0.833,0.159,-0.379,4.883,-21.362,16.174
-0.844,0.107,-0.326,-3.052,-8.057,17.700
-0.852,0.124,-0.278,-10.254,2.319,15.198
-0.867,0.148,-0.207,-13.306,9.155,12.024
-0.874,0.165,-0.128,-11.841,11.902,10.864
-0.869,0.176,-0.087,-8.484,8.972,11.475
-0.879,0.178,-0.081,-3.967,1.953,12.329
-0.900,0.163,-0.113,2.625,-7.202,13.489
-0.941,0.122,-0.177,9.888,-15.991,14.832
-0.998,0.059,-0.229,13.245,-19.714,15.930
-1.038,0.019,-0.281,10.620,-17.151,15.686
-1.037,0.035,-0.334,2.563,-10.742,11.475
-1.013,0.123,-0.393,-6.226,-2.686,4.883
-0.994,0.203,-0.411,-7.690,5.859,-0.122
-0.969,0.249,-0.381,-0.671,14.343,-1.526
-0.960,0.259,-0.298,10.803,19.348,-0.854
-0.953,0.244,-0.219,19.165,18.860,0.854
-0.966,0.239,-0.187,20.142,15.503,2.930
-0.974,0.251,-0.174,16.296,13.855,4.578
-0.966,0.278,-0.169,13.000,13.855,5.920
-0.952,0.301,-0.174,11.780,14.587,7.446
-0.933,0.314,-0.199,12.329,14.343,9.460
-0.934,0.298,-0.228,13.733,14.282,11.902
-0.936,0.244,-0.261,13.550,16.418,16.052
-0.939,0.196,-0.303,10.010,21.484,20.264
-0.928,0.160,-0.349,4.456,28.381,22.339
-0.918,0.149,-0.411,-0.671,35.339,22.400
-0.901,0.152,-0.491,-4.517,42.114,20.874
-0.891,0.156,-0.567,-6.104,49.438,19.348
-0.878,0.160,-0.638,-3.906,57.190,18.372
-0.854,0.149,-0.693,0.244,66.162,18.433
-0.860,0.143,-0.719,1.892,76.782,18.188
-0.827,0.158,-0.720,-0.549,91.187,16.968
-0.811,0.174,-0.719,-3.479,104.919,16.907
-0.773,0.183,-0.727,-3.906,117.432,17.639
-0.771,0.211,-0.733,-1.770,127.808,17.822
-0.758,0.242,-0.717,3.601,139.221,18.127
-0.738,0.249,-0.698,11.597,151.062,22.644
-0.733,0.206,-0.664,19.958,161.743,29.419
-0.740,0.146,-0.628,21.423,174.438,36.316
-0.728,0.094,-0.586,12.817,193.176,40.771
-0.688,0.064,-0.524,-3.113,217.590,43.152
-0.651,0.088,-0.435,-18.860,244.690,42.847
-0.573,0.132,-0.324,-27.161,270.386,40.283
-0.526,0.162,-0.190,-24.658,292.053,37.231
-0.465,0.204,-0.032,-12.817,306.274,35.095
-0.425,0.176,0.184,6.958,309.326,36.255
-0.417,0.096,0.412,22.278,305.847,40.344
-0.367,0.060,0.613,20.447,302.246,46.143
-0.326,0.098,0.814,8.179,296.326,48.950
-0.289,0.160,1.019,3.113,281.494,48.340
-0.239,0.164,1.182,12.390,254.211,48.035
-0.234,0.055,1.300,37.659,215.881,48.340
-0.272,-0.081,1.354,70.313,173.645,44.006
-0.339,-0.178,1.372,97.534,139.954,32.654
-0.407,-0.244,1.394,112.793,116.455,20.813
-0.470,-0.280,1.397,110.596,101.929,15.198
-0.502,-0.274,1.363,87.769,100.281,16.541
-0.528,-0.219,1.302,52.002,105.652,23.437
-0.557,-0.155,1.257,15.991,113.220,34.485
-0.553,-0.114,1.259,-7.385,119.446,46.204
-0.533,-0.119,1.294,-13.672,119.812,54.504
-0.535,-0.169,1.338,-5.493,111.694,57.068
-0.550,-0.222,1.348,11.963,93.933,53.162
-0.578,-0.287,1.310,32.593,69.397,44.067
-0.668,-0.392,1.032,50.720,44.312,32.166
-0.736,-0.397,0.935,61.035,21.667,17.761
-0.681,-0.373,1.039,63.965,9.216,12.695
-0.685,-0.381,1.045,62.378,-6.775,4.639
-0.695,-0.382,0.952,49.988,-8.484,3.723
-0.687,-0.344,0.892,28.992,-2.380,8.118
-0.657,-0.350,0.853,6.897,9.827,14.771
-0.623,-0.405,0.830,-10.437,22.949,20.020
-0.598,-0.438,0.860,-23.376,37.048,17.090

-0.294,-0.393,1.870,-19.653,-100.830,-20.325
-0.286,-0.337,1.877,-24.597,-120.728,-23.560
-0.244,-0.302,1.850,-24.109,-144.287,-23.743
-0.204,-0.338,1.810,-14.954,-166.748,-22.034
-0.224,-0.433,1.768,-1.709,-186.951,-21.118
-0.219,-0.518,1.750,7.751,-205.017,-25.635
-0.208,-0.504,1.681,12.390,-222.473,-35.828
-0.198,-0.475,1.551,18.921,-246.826,-47.485
-0.156,-0.474,1.385,29.541,-274.109,-55.969
-0.168,-0.491,1.164,37.048,-298.096,-62.927
-0.152,-0.501,0.944,36.438,-312.256,-70.496
-0.154,-0.456,0.708,29.968,-317.078,-78.247
-0.192,-0.330,0.395,27.710,-319.214,-88.562
-0.266,-0.239,0.058,34.851,-320.435,-101.379
-0.303,-0.071,-0.220,43.884,-315.613,-117.798
-0.299,0.198,-0.662,52.612,-310.364,-140.198
-0.279,0.570,-1.245,72.571,-317.139,-164.551
-0.281,0.943,-1.849,106.506,-333.191,-186.035
-0.279,1.314,-2.250,135.437,-334.290,-205.017
-0.210,1.692,-2.402,135.010,-309.387,-224.670
-0.105,1.933,-2.397,107.727,-266.541,-224.915
-0.235,1.920,-2.230,70.435,-210.449,-178.467
-0.478,1.457,-1.895,25.940,-127.319,-88.013
-0.621,0.818,-1.404,-36.804,-25.146,4.211
-0.592,0.335,-0.857,-110.291,61.279,62.256
-0.529,0.082,-0.450,-173.584,122.925,86.121
-0.536,-0.003,-0.111,-196.655,154.907,86.792
-0.622,0.014,0.212,-162.048,158.630,69.031
-0.725,0.073,0.527,-83.679,131.531,39.429
-0.839,0.057,0.712,6.409,76.660,12.390
-0.999,-0.024,0.703,69.214,18.860,-0.916
-1.160,-0.039,0.553,83.801,-15.991,-3.418
-1.276,-0.002,0.348,62.561,-26.123,-4.028
-1.311,0.112,0.176,25.940,-17.273,-6.348
-1.293,0.252,0.061,-5.127,-4.272,-10.315
-1.248,0.348,-0.015,-17.761,1.099,-12.451
-1.204,0.351,-0.048,-12.329,0.122,-11.230
-1.147,0.313,-0.043,0.244,-2.991,-9.460
-1.109,0.248,-0.035,13.245,-8.606,-7.202
-1.075,0.189,-0.027,22.644,-13.184,-5.615
-1.040,0.151,-0.026,25.879,-14.221,-5.127
-0.996,0.107,-0.021,23.682,-12.146,-4.761
-0.970,0.113,-0.036,16.296,-7.812,-4.395
-0.943,0.150,-0.053,6.775,-2.686,-5.127
-0.911,0.210,-0.067,-0.793,2.136,-5.859
-0.881,0.278,-0.062,-5.005,7.507,-5.127
-0.862,0.329,-0.038,-3.357,12.573,-2.869
-0.851,0.334,0.005,1.709,13.916,1.038
-0.832,0.325,0.015,6.226,11.597,6.653
-0.833,0.316,-0.004,9.460,6.165,12.878
-0.846,0.285,-0.030,12.695,1.221,18.982
-0.867,0.228,-0.052,15.808,-1.038,23.560
-0.899,0.156,-0.055,16.113,-0.977,26.367
-0.930,0.077,-0.055,12.207,0.671,27.649
-0.950,0.044,-0.084,5.005,4.944,27.710
-0.958,0.066,-0.143,-2.563,10.925,24.902
-0.983,0.111,-0.204,-6.226,16.846,20.691
-0.999,0.176,-0.240,-4.883,21.790,17.212
-0.973,0.255,-0.253,0.366,26.794,14.099
-0.944,0.347,-0.276,8.179,29.724,12.329
-0.925,0.429,-0.297,18.372,29.053,13.367
-0.906,0.490,-0.327,30.823,26.367,16.602
-0.880,0.532,-0.362,44.250,24.170,21.484
-0.853,0.555,-0.392,56.458,24.414,26.917
-0.837,0.559,-0.422,67.261,26.184,32.410
-0.820,0.545,-0.451,73.914,32.471,36.743
-0.799,0.528,-0.456,75.256,42.358,41.382
-0.766,0.485,-0.475,72.754,53.284,47.485
-0.741,0.463,-0.493,67.078,65.857,54.565
-0.706,0.438,-0.529,62.012,76.416,60.974
-0.691,0.447,-0.586,61.096,83.435,65.247
-0.691,0.400,-0.616,63.049,89.050,68.237
-0.694,0.365,-0.610,62.195,98.328,70.313
-0.677,0.348,-0.553,56.763,112.305,72.083
-0.639,0.293,-0.455,51.208,125.305,76.172
-0.604,0.269,-0.411,45.837,134.705,84.717
-0.591,0.193,-0.388,40.344,141.785,95.215
-0.609,0.026,-0.340,36.072,149.719,105.225
-0.612,-0.247,-0.237,29.053,162.842,113.220
-0.587,-0.471,-0.143,8.789,187.195,114.685
-0.593,-0.625,0.027,-24.170,221.191,107.422
-0.533,-0.675,0.304,-57.617,258.423,94.604
-0.401,-0.628,0.644,-77.087,291.016,76.355
-0.335,-0.594,1.049,-70.862,299.866,60.181
-0.254,-0.626,1.414,-37.537,281.433,50.354
-0.249,-0.641,1.640,4.639,241.333,42.603
-0.330,-0.662,1.678,42.114,184.753,35.156
-0.422,-0.741,1.651,69.031,127.380,28.381
-0.513,-0.730,1.573,75.684,92.651,22.095
-0.578,-0.594,1.473,64.575,81.360,15.869
-0.636,-0.448,1.389,45.349,81.360,12.817
-0.699,-0.319,1.354,30.945,83.069,13.123
-0.708,-0.251,1.355,27.893,80.566,13.977
-0.687,-0.241,1.363,29.785,73.853,16.724
-0.701,-0.262,1.346,30.457,62.256,22.644
-0.715,-0.315,1.300,29.419,47.546,27.466
-0.733,-0.381,1.241,25.757,35.156,30.090
-0.752,-0.401,1.156,17.822,26.550,29.541
-0.737,-0.359,1.099,7.141,22.156,25.940
-0.862,-0.328,0.935,0.671,18.494,19.958
-0.722,-0.331,1.017,1.465,16.296,17.517
-0.732,-0.367,0.981,6.653,5.249,11.047
-0.734,-0.350,0.926,9.460,1.404,7.690
-0.714,-0.306,0.933,9.827,1.770,7.446
-0.702,-0.309,0.919,13.489,0.000,7.996
-0.690,-0.325,0.889,14.404,-2.930,9.949
-0.685,-0.357,0.863,9.766,-3.479,10.803
-0.672,-0.350,0.837,0.244,-1.221,9.705
-0.660,-0.315,0.810,-8.911,-0.305,7.874
-0.653,-0.282,0.781,-13.611,-1.587,6.042
-0.645,-0.269,0.760,-13.184,-4.578,4.822
-0.639,-0.272,0.733,-9.399,-8.240,3.235
-0.640,-0.269,0.710,-5.188,-11.169,1.160
-0.643,-0.255,0.685,-0.854,-13.123,-0.610
-0.647,-0.229,0.657,3.235,-14.343,-1.343
-0.661,-0.208,0.625,6.897,-15.747,-1.099
-0.686,-0.204,0.592,9.888,-17.090,0.305
-0.700,-0.215,0.577,9.888,-15.747,2.197
-0.710,-0.218,0.567,6.165,-11.292,3.662

