aX,aY,aZ,gX,gY,gZ
0.093,0.468,0.812,-7.751,-9.216,2.441
0.086,0.469,0.799,-12.756,-10.925,1.404
0.074,0.474,0.792,-18.738,-13.489,0.549
0.064,0.491,0.783,-22.156,-16.113,-0.916
0.058,0.476,0.751,-21.118,-18.982,-2.686
0.042,0.466,0.728,-18.982,-22.949,-4.150
0.022,0.478,0.717,-15.930,-27.893,-6.287
0.007,0.490,0.698,-12.329,-33.813,-10.376
0.012,0.491,0.667,-11.597,-40.466,-15.015
0.010,0.489,0.654,-14.587,-48.218,-19.043
-0.001,0.460,0.647,-19.287,-56.885,-22.339
0.022,0.443,0.689,-24.475,-65.186,-26.001
0.013,0.432,0.722,-26.978,-72.083,-27.710
-0.004,0.406,0.735,-27.710,-76.172,-28.442
-0.033,0.393,0.749,-32.166,-79.468,-29.785
-0.075,0.391,0.749,-40.283,-83.374,-31.860
-0.131,0.372,0.707,-48.950,-89.600,-34.668
-0.091,0.354,0.705,-58.167,-97.290,-37.842
-0.127,0.310,0.691,-65.125,-109.802,-39.246
-0.121,0.249,0.709,-65.857,-117.493,-38.757
-0.134,0.196,0.723,-61.401,-123.169,-36.316
-0.157,0.156,0.766,-56.519,-128.540,-30.762
-0.180,0.119,0.804,-52.063,-130.737,-23.865
-0.186,0.093,0.846,-49.255,-131.165,-15.503
-0.216,0.065,0.890,-48.340,-130.127,-5.554
-0.226,0.063,0.924,-49.316,-127.075,4.517
-0.265,0.100,0.972,-54.138,-123.718,14.832
-0.322,0.156,1.023,-62.195,-117.371,23.926
-0.391,0.200,1.039,-69.153,-108.826,28.870
-0.423,0.215,1.038,-74.646,-99.426,30.090
-0.469,0.209,1.041,-79.346,-90.393,32.898
-0.538,0.221,1.038,-82.214,-84.351,40.405
-0.569,0.251,1.036,-80.078,-80.139,47.729
-0.597,0.274,1.065,-70.801,-76.111,55.786
-0.649,0.303,1.086,-56.396,-69.946,65.063
-0.674,0.327,1.107,-43.518,-63.782,75.500
-0.690,0.394,1.128,-32.593,-59.021,88.074
-0.735,0.458,1.150,-20.142,-53.711,101.807
-0.781,0.476,1.148,-6.348,-46.021,113.831
-0.831,0.534,1.150,3.296,-41.138,123.840
-0.864,0.540,1.168,11.047,-39.124,134.766
-1.089,0.698,1.373,27.588,-30.701,161.682
-1.150,0.759,1.450,44.250,-22.217,170.654
-1.158,0.790,1.461,56.519,-12.695,179.749
-1.211,0.830,1.386,59.204,-9.338,193.909
-1.199,0.791,1.288,61.890,-8.911,206.482
-1.172,0.704,1.204,70.496,-7.874,220.764
-1.167,0.568,1.110,82.031,-8.667,240.051
-1.197,0.450,1.038,91.675,-11.536,265.381
-1.253,0.333,0.974,96.924,-15.442,296.021
-1.338,0.281,0.964,102.539,-18.982,325.317
-1.453,0.232,0.945,115.845,-23.315,346.802
-1.544,0.230,0.935,138.245,-24.536,359.924
-1.588,0.218,0.934,164.429,-23.560,367.737
-1.608,0.210,0.948,182.800,-24.963,373.840
-1.607,0.200,0.991,186.584,-28.564,380.981
-1.606,0.170,1.067,181.519,-29.297,386.841
-1.585,0.156,1.117,175.171,-25.940,387.878
-1.557,0.137,1.213,168.274,-16.968,382.812
-1.516,0.100,1.257,162.048,-2.563,373.718
-1.458,0.016,1.291,150.818,15.625,364.319
-1.376,-0.082,1.372,133.057,34.912,358.948
-1.281,-0.156,1.437,108.093,54.077,362.000
-1.249,-0.237,1.518,77.576,74.158,373.352
-1.227,-0.329,1.550,50.293,97.412,389.404
-1.247,-0.387,1.561,26.062,124.146,406.250
-1.259,-0.409,1.561,9.521,156.006,419.128
-1.317,-0.409,1.529,3.052,193.115,427.917
-1.309,-0.370,1.530,6.226,232.361,432.068
-1.336,-0.363,1.507,9.338,268.433,436.401
-1.355,-0.369,1.484,6.653,301.086,439.270
-1.338,-0.385,1.472,-0.732,326.843,439.148
-1.342,-0.382,1.460,-12.573,348.511,435.242
-1.366,-0.344,1.388,-29.175,370.789,428.650
-1.368,-0.283,1.320,-47.607,390.564,421.265
-1.370,-0.252,1.190,-57.983,408.691,412.476
-1.353,-0.225,1.097,-63.721,425.659,400.818
-1.345,-0.155,0.966,-64.880,438.721,388.672
-1.347,-0.018,0.853,-65.063,443.909,375.549
-1.346,0.176,0.766,-60.059,445.496,355.774
-1.311,0.332,0.633,-52.551,443.848,325.562
-1.182,0.419,0.562,-52.795,436.951,287.476
-1.031,0.483,0.514,-61.096,419.312,251.526
-0.916,0.529,0.464,-79.468,396.912,223.206
-0.820,0.581,0.338,-107.239,371.582,200.317
-0.720,0.590,0.243,-140.442,344.482,180.908
-0.631,0.654,0.125,-174.194,313.599,164.124
-0.538,0.687,0.008,-211.365,284.607,147.339
-0.463,0.643,-0.110,-247.314,255.432,128.174
-0.378,0.621,-0.152,-282.959,223.938,110.535
-0.291,0.593,-0.240,-318.115,193.359,98.694
-0.259,0.581,-0.349,-350.403,165.833,88.806
-0.236,0.562,-0.437,-372.925,143.127,75.012
-0.219,0.594,-0.477,-382.568,127.869,54.199
-0.206,0.563,-0.571,-378.418,117.432,26.550
-0.177,0.561,-0.641,-368.530,108.032,-6.775
-0.148,0.578,-0.691,-354.614,95.276,-42.419
-0.077,0.548,-0.765,-341.614,76.416,-77.637
-0.013,0.500,-0.827,-339.233,51.880,-110.413
0.031,0.411,-0.883,-341.736,23.499,-139.954
0.078,0.271,-0.911,-336.670,-7.690,-168.335
0.079,0.123,-0.863,-327.637,-45.471,-196.777
0.030,-0.014,-0.777,-313.416,-87.891,-227.783
-0.036,-0.160,-0.663,-298.767,-130.432,-263.367
-0.172,-0.313,-0.565,-287.415,-170.776,-301.208
-0.279,-0.527,-0.511,-279.358,-212.463,-338.013
-0.371,-0.755,-0.464,-276.672,-259.155,-367.371
-0.436,-0.978,-0.372,-278.320,-309.753,-382.141
-0.580,-1.099,-0.214,-281.067,-361.816,-383.728
-0.767,-1.182,0.040,-279.175,-405.945,-379.089
-0.972,-1.267,0.268,-267.822,-440.979,-378.540
-1.064,-1.397,0.467,-249.634,-463.135,-382.751
-1.152,-1.530,0.632,-234.436,-476.746,-384.705
-1.121,-1.693,0.838,-226.929,-478.760,-380.615
-1.045,-1.802,1.026,-225.647,-473.816,-366.638
-0.948,-1.855,1.266,-229.736,-464.172,-342.834
-0.810,-1.929,1.485,-242.126,-443.115,-311.707
-0.711,-1.942,1.677,-267.578,-412.415,-274.170
-0.614,-1.880,1.814,-299.255,-378.662,-233.459
-0.551,-1.787,1.858,-322.266,-341.125,-193.237
-0.556,-1.649,1.847,-333.496,-300.049,-153.076
-0.624,-1.459,1.771,-338.074,-264.160,-119.629
-0.702,-1.206,1.661,-335.449,-231.506,-96.313
-0.760,-1.006,1.515,-326.660,-197.754,-79.102
-0.881,-0.791,1.476,-321.594,-167.725,-61.584
-0.971,-0.646,1.476,-321.411,-148.621,-46.875
-0.949,-0.511,1.479,-315.918,-138.123,-36.255
-0.927,-0.372,1.511,-303.772,-132.080,-25.818
-0.939,-0.254,1.541,-280.762,-122.375,-14.893
-0.905,-0.138,1.495,-257.874,-107.971,-7.751
-0.911,-0.024,1.428,-250.000,-95.398,-2.747
-0.927,0.058,1.332,-255.432,-85.571,2.502
-0.971,0.089,1.248,-265.137,-75.806,8.240
-0.984,0.050,1.147,-269.836,-68.298,17.883
-1.032,0.083,1.078,-267.273,-65.002,34.424
-1.067,0.115,1.011,-251.770,-64.392,55.054
-1.057,0.116,0.944,-220.337,-61.218,77.209
-1.096,0.197,0.936,-187.012,-59.570,104.553
-1.219,0.407,0.977,-152.588,-62.073,127.808
-1.231,0.572,1.020,-102.295,-59.814,134.216
-1.186,0.647,1.087,-45.044,-50.293,136.658
-1.163,0.690,1.189,-14.954,-43.945,143.799
-1.150,0.691,1.273,-13.672,-39.307,153.503
-1.149,0.625,1.297,-16.174,-30.701,165.344
-1.124,0.561,1.256,-10.498,-16.663,178.101
-1.119,0.500,1.145,3.235,-3.235,193.848
-1.122,0.420,0.970,20.813,3.784,211.670
-1.115,0.372,0.810,39.917,2.808,232.300
-1.135,0.323,0.717,65.735,-5.615,257.751
-1.202,0.287,0.689,97.656,-16.785,286.316
-1.291,0.245,0.708,132.141,-29.480,314.697
-1.395,0.212,0.796,166.199,-44.128,341.064
-1.489,0.160,0.896,194.275,-56.641,361.572
-1.544,0.097,1.029,212.463,-64.697,376.404
-1.580,-0.008,1.156,219.055,-65.125,385.376
-1.567,-0.136,1.255,215.393,-58.044,392.761
-1.550,-0.218,1.378,204.712,-47.363,401.245
-1.521,-0.305,1.450,196.594,-32.776,409.851
-1.500,-0.406,1.465,191.467,-11.353,417.603
-1.444,-0.486,1.463,182.739,13.977,423.279
-1.234,-0.712,1.462,142.029,61.523,438.171
-1.142,-0.764,1.446,114.990,88.440,451.416
-1.090,-0.777,1.437,96.802,119.141,466.736
-1.081,-0.843,1.374,93.506,154.907,478.699
-1.022,-0.852,1.366,90.088,196.167,489.075
-1.018,-0.865,1.330,82.642,233.093,497.131
-0.971,-0.813,1.316,71.594,262.329,504.456
-0.976,-0.761,1.318,56.702,290.833,512.268
-1.016,-0.684,1.281,45.105,324.341,515.015
-1.040,-0.615,1.163,36.682,356.262,509.949
-1.066,-0.513,1.041,28.564,381.348,499.573
-1.103,-0.390,0.887,22.278,398.560,484.985
-1.082,-0.261,0.777,11.719,408.325,461.365
-0.949,-0.154,0.708,-4.395,410.889,430.420
-0.820,-0.068,0.641,-31.128,407.471,398.071
-0.694,-0.016,0.538,-72.144,397.827,368.652
-0.595,-0.001,0.381,-120.422,382.751,340.027
-0.497,-0.006,0.245,-164.490,364.502,311.096
-0.391,-0.040,0.190,-203.247,343.201,282.532
-0.317,-0.096,0.116,-239.685,320.801,253.601
-0.238,-0.127,0.016,-280.823,305.908,232.178
-0.170,-0.293,-0.027,-343.689,288.025,220.886
-0.111,-0.505,-0.068,-425.293,265.259,221.436
-0.058,-0.724,-0.102,-514.160,236.450,234.070
0.003,-0.866,-0.198,-600.647,206.726,255.554
0.057,-0.937,-0.457,-671.143,178.223,281.372
0.107,-0.715,-0.914,-714.172,146.973,299.988
0.236,-0.453,-1.217,-709.351,125.427,310.608
0.316,-0.191,-1.578,-664.307,101.318,310.852
0.278,0.136,-1.785,-587.219,59.631,299.255
0.167,0.450,-1.790,-483.582,4.028,277.954
0.088,0.680,-1.594,-385.986,-57.312,243.896
0.071,0.858,-1.379,-334.961,-117.615,199.524
-0.007,0.883,-1.147,-337.219,-170.898,148.743
0.086,0.778,-0.974,-353.943,-213.684,92.163
0.100,0.663,-0.939,-344.727,-235.352,38.574
0.049,0.529,-0.931,-305.298,-247.925,-12.207
0.042,0.385,-0.899,-262.573,-272.217,-62.195
0.015,0.212,-0.788,-234.985,-312.744,-104.309
-0.044,0.036,-0.625,-218.811,-359.558,-133.484
-0.091,-0.098,-0.409,-210.388,-406.006,-152.771
-0.142,-0.184,-0.170,-205.383,-452.820,-164.185
-0.202,-0.199,0.123,-200.317,-493.347,-169.922
-0.270,-0.204,0.413,-191.040,-520.081,-172.729
-0.395,-0.180,0.673,-180.481,-534.180,-176.331
-0.445,-0.209,0.918,-171.753,-538.147,-184.814
-0.538,-0.230,1.091,-166.016,-539.001,-197.510
-0.613,-0.290,1.230,-159.058,-539.795,-209.167
-0.632,-0.400,1.329,-146.973,-538.696,-219.482
-0.627,-0.520,1.422,-130.493,-531.006,-225.647
-0.568,-0.662,1.525,-113.159,-513.184,-223.999
-0.497,-0.805,1.596,-102.051,-490.662,-213.379
-0.387,-0.902,1.687,-102.417,-464.905,-193.665
-0.288,-0.965,1.762,-114.563,-437.012,-164.490
-0.274,-0.926,1.851,-134.033,-408.142,-126.648
-0.321,-0.799,1.838,-151.733,-377.136,-87.769
-0.396,-0.590,1.808,-161.316,-342.712,-57.617
-0.440,-0.513,1.658,-157.166,-303.772,-37.598
-0.495,-0.448,1.501,-149.902,-269.714,-22.278
-0.546,-0.425,1.352,-143.372,-249.023,-8.301
-0.607,-0.423,1.203,-132.202,-240.112,10.681
-0.656,-0.466,1.055,-112.671,-239.807,36.255
-0.674,-0.495,0.970,-84.534,-245.728,66.711
-0.750,-0.474,0.967,-51.453,-254.150,100.403
-0.890,-0.330,1.067,-13.733,-260.803,129.456
-1.081,-0.279,1.187,35.034,-262.756,138.672
-1.100,-0.289,1.253,92.407,-252.197,129.822
-1.078,-0.323,1.331,129.883,-238.464,122.559
-1.077,-0.323,1.417,126.343,-234.497,127.075
-1.081,-0.263,1.504,89.661,-234.375,134.705
-1.129,-0.245,1.521,49.561,-222.778,139.343
-1.134,-0.254,1.471,20.996,-199.158,142.822
-1.129,-0.325,1.344,1.221,-174.316,146.545
-1.187,-0.365,1.222,-15.442,-156.067,152.710
-1.314,-0.340,1.118,-22.888,-145.935,158.569
-1.374,-0.332,1.031,-10.986,-139.465,159.851
-1.401,-0.376,0.936,10.925,-131.104,163.513
-1.432,-0.392,0.892,25.513,-129.578,172.974
-1.471,-0.349,0.922,30.945,-135.132,182.556
-1.500,-0.383,0.962,34.851,-136.841,190.430
-1.516,-0.452,1.006,37.476,-132.324,197.021
-1.538,-0.554,1.074,35.339,-125.183,206.116
-1.547,-0.676,1.108,32.776,-115.967,221.069
-1.581,-0.758,1.128,33.203,-106.812,242.065
-1.630,-0.803,1.103,42.969,-97.839,265.198
-1.663,-0.851,1.034,58.472,-89.539,288.757
-1.712,-0.851,0.995,73.425,-83.435,312.744
-1.747,-0.821,0.970,88.623,-79.163,333.069
-1.753,-0.758,0.954,96.558,-73.547,347.412
-1.728,-0.719,0.942,94.727,-65.796,354.126
-1.651,-0.709,0.919,81.909,-57.495,355.286
-1.552,-0.750,0.890,60.913,-47.729,352.539
-1.430,-0.812,0.843,38.513,-35.217,349.609
-1.336,-0.839,0.801,19.104,-20.020,349.731
-1.238,-0.942,0.696,9.644,-2.380,352.905
-1.224,-0.971,0.595,5.188,14.038,360.413
-1.220,-1.024,0.473,6.348,24.353,369.751
-1.222,-1.042,0.412,14.587,27.283,379.700
-1.205,-1.063,0.405,25.635,23.987,388.428
-1.140,-1.028,0.446,42.480,17.090,396.240
-1.073,-0.983,0.511,65.491,13.000,401.978
-0.981,-0.935,0.616,87.769,15.442,403.748
-0.808,-0.975,0.693,95.825,23.560,401.245
-0.655,-0.933,0.870,81.787,33.386,401.855
-0.547,-0.919,0.953,63.782,48.218,407.227
-0.525,-0.914,0.956,48.096,72.144,414.612
-0.505,-0.906,0.933,31.982,101.501,420.471
-0.512,-0.845,0.841,15.930,125.183,423.645
-0.524,-0.733,0.817,3.967,144.714,420.898
-0.486,-0.628,0.805,-3.113,165.283,412.659
-0.417,-0.503,0.848,-15.564,185.669,400.818
-0.370,-0.418,0.899,-33.875,206.604,389.648
-0.371,-0.364,0.899,-65.857,230.774,379.944
-0.348,-0.357,0.844,-114.929,250.183,369.080
-0.335,-0.362,0.751,-169.434,264.282,358.154
-0.378,-0.329,0.625,-217.346,279.114,348.999
-0.419,-0.286,0.449,-248.474,292.114,337.524
-0.333,-0.253,0.284,-266.296,297.180,321.106
-0.305,-0.144,0.284,-266.785,293.152,302.185
-0.768,-0.339,1.534,-180.481,-435.852,-90.393
-0.823,-0.280,1.616,-170.898,-417.542,-69.397
-0.891,-0.189,1.723,-154.907,-397.217,-49.561
-0.905,-0.161,1.721,-134.399,-374.023,-39.734
-0.911,-0.206,1.702,-116.272,-344.849,-34.241
-0.913,-0.306,1.603,-105.225,-319.885,-22.400
-0.931,-0.406,1.531,-102.539,-303.772,-4.456
-0.954,-0.467,1.505,-104.553,-288.025,15.076
-0.979,-0.509,1.523,-99.915,-268.799,35.583
-1.016,-0.547,1.550,-85.876,-245.667,58.167
-1.107,-0.523,1.606,-69.458,-222.656,84.656
-1.213,-0.441,1.642,-49.561,-200.989,112.061
-1.290,-0.391,1.592,-23.010,-178.406,135.681
-1.361,-0.338,1.464,3.906,-157.471,159.607
-1.417,-0.268,1.318,19.287,-145.569,183.899
-1.462,-0.188,1.214,24.231,-140.808,203.552
-1.525,-0.088,1.153,27.527,-138.733,216.003
-1.538,-0.047,1.101,35.522,-135.925,220.093
-1.500,-0.083,1.071,42.053,-130.920,220.276
-1.498,-0.169,1.021,37.231,-128.357,227.051
-1.506,-0.226,0.991,26.733,-130.493,240.723
-1.524,-0.253,0.985,23.193,-131.531,255.432
-1.577,-0.287,0.979,32.227,-127.930,271.423
-1.657,-0.349,0.937,47.546,-122.253,287.598
-1.733,-0.354,0.909,61.829,-120.300,304.321
-1.797,-0.348,0.914,74.219,-124.451,320.923
-1.885,-0.373,0.939,85.327,-128.113,333.496
-1.937,-0.398,0.999,94.604,-129.089,343.201
-1.926,-0.429,1.049,105.591,-128.418,348.816
-1.884,-0.442,1.100,113.403,-123.108,348.755
-1.807,-0.477,1.099,113.220,-112.854,343.445
-1.737,-0.480,1.085,102.356,-102.356,338.501
-1.670,-0.513,1.013,87.585,-91.858,333.557
-1.628,-0.514,0.903,71.533,-82.275,328.247
-1.599,-0.524,0.766,56.335,-74.402,321.777
-1.578,-0.509,0.656,41.931,-68.970,314.575
-1.514,-0.564,0.529,31.799,-66.711,305.786
-1.457,-0.603,0.531,25.208,-67.566,298.035
-1.378,-0.688,0.538,27.283,-65.918,292.786
-1.305,-0.766,0.568,29.846,-61.829,288.513
-1.232,-0.833,0.615,29.053,-57.190,288.391
-1.197,-0.887,0.667,27.405,-51.270,292.542
-1.146,-0.915,0.704,25.696,-41.626,297.913
-1.125,-0.938,0.722,23.621,-29.602,304.260
-1.087,-0.929,0.730,20.996,-16.052,310.486
-1.072,-0.891,0.703,16.174,-4.700,313.965
-1.027,-0.880,0.687,13.550,7.080,312.988
-0.900,-0.891,0.705,6.042,21.851,308.533
-0.804,-0.889,0.711,-6.653,36.438,305.542
-0.691,-0.914,0.710,-20.996,53.711,306.091
-0.613,-0.903,0.753,-33.203,72.632,310.425
-0.550,-0.908,0.747,-40.161,94.116,315.674
-0.478,-0.917,0.747,-48.767,116.821,321.716
-0.434,-0.890,0.758,-57.800,138.794,328.430
-0.386,-0.854,0.771,-63.965,160.034,334.656
-0.361,-0.817,0.763,-70.007,179.321,339.966
-0.339,-0.742,0.771,-81.116,199.280,341.919
-0.294,-0.703,0.795,-97.351,220.276,339.111
-0.247,-0.651,0.821,-121.765,240.967,333.557
-0.218,-0.562,0.861,-151.794,263.306,328.369
-0.283,-0.465,0.792,-185.730,290.222,324.524
-0.381,-0.366,0.677,-227.478,318.298,314.209
-0.464,-0.297,0.485,-276.245,341.064,294.678
-0.528,-0.244,0.337,-331.726,354.614,267.944
-0.540,-0.187,0.138,-393.066,352.051,236.755
-0.448,-0.216,-0.051,-461.243,333.069,204.590
-0.266,-0.311,-0.134,-537.659,298.035,178.955
-0.079,-0.412,-0.177,-614.075,248.840,168.884
0.076,-0.494,-0.156,-679.626,196.716,170.410
0.183,-0.510,-0.126,-726.257,153.625,179.871
0.235,-0.510,-0.144,-747.131,126.587,191.406
0.285,-0.479,-0.165,-742.981,112.061,200.134
0.334,-0.388,-0.241,-714.417,100.281,201.904
0.354,-0.252,-0.327,-664.185,89.844,197.266
0.365,-0.078,-0.395,-600.647,83.130,186.707
0.371,0.140,-0.528,-527.405,77.637,170.898
0.388,0.353,-0.660,-455.017,72.205,153.870
0.402,0.533,-0.738,-396.301,68.054,137.756
0.404,0.670,-0.793,-355.713,51.575,116.821
0.419,0.744,-0.859,-327.393,22.705,91.980
0.446,0.788,-0.864,-312.195,-12.207,65.125
0.437,0.813,-0.818,-301.819,-49.255,39.856
0.416,0.769,-0.769,-284.424,-81.970,14.404
0.390,0.739,-0.714,-259.583,-108.276,-14.038
0.369,0.706,-0.640,-226.196,-127.258,-42.847
0.338,0.643,-0.593,-191.956,-141.235,-68.787
0.319,0.578,-0.568,-169.189,-154.358,-91.431
0.326,0.484,-0.541,-160.278,-171.265,-108.032
0.307,0.408,-0.525,-160.339,-195.312,-117.371
0.270,0.363,-0.472,-156.799,-223.755,-122.864
0.186,0.340,-0.414,-142.456,-251.038,-129.761
0.129,0.325,-0.336,-122.375,-273.499,-143.616
0.083,0.265,-0.283,-104.065,-295.410,-160.583
0.005,0.199,-0.177,-92.346,-320.068,-176.025
-0.046,0.089,-0.094,-85.999,-346.252,-188.904
-0.129,-0.098,0.028,-87.158,-370.483,-196.106
-0.220,-0.256,0.189,-93.201,-392.883,-193.909
-0.294,-0.423,0.400,-88.623,-413.025,-185.303
-0.347,-0.565,0.590,-71.594,-430.603,-176.636
-0.418,-0.558,0.753,-45.471,-442.566,-170.349
-0.416,-0.519,0.841,-7.629,-447.205,-169.861
-0.417,-0.529,0.911,26.062,-444.763,-171.875
-0.448,-0.550,0.977,36.438,-433.594,-174.744
-0.486,-0.569,1.059,25.574,-420.837,-174.744
-0.516,-0.605,1.176,4.578,-412.964,-169.556
-0.570,-0.633,1.294,-17.944,-408.447,-159.546
-0.606,-0.669,1.449,-35.461,-402.039,-147.278
-0.652,-0.732,1.539,-41.626,-391.907,-135.681
-0.680,-0.772,1.590,-42.603,-381.042,-124.084
-0.661,-0.756,1.631,-44.189,-371.765,-110.962
-0.660,-0.744,1.654,-44.617,-357.239,-94.482
-0.657,-0.786,1.617,-45.776,-336.731,-75.439
-0.653,-0.841,1.526,-46.753,-312.805,-55.420
-0.673,-0.854,1.389,-47.119,-293.762,-33.936
-0.791,-0.782,1.322,-42.664,-280.090,-11.963
-0.862,-0.738,1.321,-31.677,-269.043,2.808
-0.873,-0.697,1.317,-20.996,-257.385,10.559
-0.879,-0.669,1.319,-20.081,-247.986,20.447
-0.854,-0.648,1.267,-28.748,-241.211,33.752
-0.874,-0.604,1.178,-51.880,-223.938,67.688
-0.956,-0.553,1.160,-54.077,-215.088,84.290
-1.083,-0.491,1.188,-42.908,-205.872,94.055
-1.211,-0.396,1.212,-23.010,-197.998,96.130
-1.220,-0.354,1.220,0.061,-189.697,95.093
-1.188,-0.324,1.208,14.160,-181.702,97.534
-1.137,-0.311,1.202,12.390,-177.429,103.760
-1.124,-0.303,1.185,1.770,-172.302,112.366
-1.134,-0.294,1.181,-11.292,-161.316,120.422
-1.158,-0.306,1.161,-21.912,-147.400,126.709
-1.181,-0.325,1.129,-31.067,-134.094,130.127
-1.254,-0.348,1.067,-39.612,-123.108,131.165
-1.351,-0.416,0.960,-44.922,-112.915,133.240
-1.414,-0.461,0.850,-45.776,-106.873,137.878
-1.453,-0.469,0.764,-38.940,-105.652,144.409
-1.481,-0.497,0.709,-24.048,-105.774,152.832
-1.500,-0.523,0.699,-7.507,-104.736,163.452
-1.511,-0.560,0.727,6.348,-104.797,177.307
-1.542,-0.598,0.773,17.944,-106.689,193.542
-1.568,-0.598,0.781,31.494,-107.239,207.581
-1.631,-0.600,0.793,45.288,-106.384,221.252
-1.689,-0.599,0.752,59.814,-107.605,232.544
-1.728,-0.603,0.695,72.388,-113.708,241.455
-1.766,-0.628,0.668,81.726,-122.437,250.977
-1.749,-0.631,0.680,89.600,-129.883,261.536
-1.730,-0.690,0.691,98.206,-136.108,273.315
-1.729,-0.744,0.748,103.882,-139.221,286.133
-1.699,-0.813,0.783,105.408,-138.855,300.537
-1.675,-0.892,0.805,103.638,-137.085,318.298
-1.644,-0.985,0.797,98.511,-135.132,338.318
-1.616,-1.050,0.827,94.421,-130.798,360.107
-1.584,-1.131,0.819,95.093,-122.620,383.301
-1.596,-1.147,0.815,95.703,-109.985,405.579
-1.627,-1.167,0.770,96.069,-97.351,425.354
-1.594,-1.172,0.705,91.248,-87.769,442.505
-1.601,-1.163,0.648,81.726,-81.299,458.801
-1.527,-1.106,0.666,76.965,-73.364,472.961
-1.443,-1.121,0.630,84.778,-62.683,483.704
-1.298,-1.093,0.713,91.064,-50.415,492.371
-1.156,-1.082,0.749,87.402,-38.879,500.000
-0.983,-1.005,0.873,75.439,-22.705,506.714
-0.859,-0.943,0.951,59.082,0.854,510.315
-0.800,-0.879,0.917,31.189,28.198,509.521
-0.730,-0.857,0.825,-2.197,59.998,505.310
-0.703,-0.784,0.758,-29.419,94.421,498.413
-0.665,-0.749,0.681,-46.692,117.981,490.723
-0.676,-0.664,0.634,-53.040,141.357,477.722
-0.624,-0.621,0.564,-44.189,164.368,460.632
-0.594,-0.493,0.551,-32.776,180.603,446.716
-0.582,-0.397,0.483,-23.865,192.261,435.730
-0.433,-0.409,0.468,-20.569,199.585,432.678
-0.425,-0.283,0.401,-31.982,207.397,410.828
-0.367,-0.170,0.359,-54.382,214.722,386.047
-0.307,-0.081,0.325,-74.280,220.337,369.446
-0.302,0.040,0.212,-94.543,221.436,349.915
-0.234,0.084,0.123,-118.530,222.778,327.820
-0.188,0.083,-0.004,-146.301,219.177,304.932
-0.103,0.085,-0.044,-166.321,216.248,281.616
-0.071,0.140,-0.090,-170.288,213.196,260.803
-0.016,0.184,-0.017,-160.645,215.759,242.249
0.030,0.233,0.025,-154.297,220.947,220.764
0.067,0.247,0.026,-162.476,224.670,199.158
0.050,0.294,-0.005,-180.847,226.746,179.749
0.061,0.358,-0.067,-204.285,225.525,159.851
0.084,0.406,-0.159,-234.497,220.398,136.536
0.133,0.398,-0.260,-272.644,209.656,111.572
0.133,0.396,-0.358,-312.622,193.787,86.609
0.154,0.340,-0.443,-343.689,177.124,62.683
0.204,0.205,-0.532,-366.455,159.851,41.992
0.229,0.126,-0.582,-386.841,140.198,30.518
0.239,0.067,-0.629,-401.794,116.821,26.978
0.259,0.044,-0.666,-412.109,91.553,23.926
0.275,0.023,-0.665,-425.476,65.796,16.663
0.322,-0.029,-0.641,-445.984,37.598,7.263
0.357,-0.133,-0.609,-471.436,8.850,-0.854
0.378,-0.245,-0.571,-494.995,-18.188,-6.042
0.409,-0.321,-0.548,-512.695,-44.006,-9.766
0.443,-0.390,-0.526,-526.550,-68.604,-13.000
0.458,-0.477,-0.469,-534.302,-90.454,-17.761
0.435,-0.554,-0.412,-523.437,-104.431,-23.499
0.410,-0.641,-0.391,-491.638,-113.037,-33.386
0.420,-0.647,-0.412,-453.918,-121.643,-50.293
0.454,-0.662,-0.430,-420.471,-133.057,-68.298
0.463,-0.668,-0.435,-393.555,-152.466,-82.764
0.439,-0.688,-0.367,-374.512,-181.274,-92.468
0.377,-0.661,-0.203,-361.816,-213.074,-98.999
0.345,-0.673,-0.081,-346.985,-240.784,-105.164
0.271,-0.662,0.051,-329.712,-267.395,-110.840
0.159,-0.695,0.227,-312.866,-290.894,-117.615
0.116,-0.712,0.335,-298.645,-309.570,-128.845
0.070,-0.746,0.460,-287.415,-322.083,-140.869
-0.026,-0.819,0.569,-269.043,-327.148,-150.879
-0.079,-0.858,0.630,-247.253,-326.782,-160.461
-0.087,-0.917,0.651,-233.337,-323.486,-167.664
-0.092,-0.947,0.685,-233.215,-322.510,-168.396
-0.152,-0.941,0.792,-243.347,-328.857,-160.889
-0.247,-0.921,0.901,-253.235,-340.454,-149.170
-0.337,-0.860,1.037,-256.897,-348.206,-140.137
-0.389,-0.859,1.112,-253.479,-349.976,-136.353
-0.384,-0.826,1.165,-247.070,-344.116,-134.155
-0.387,-0.804,1.220,-242.065,-332.886,-129.456
-0.399,-0.802,1.267,-240.601,-319.458,-121.521
-0.430,-0.745,1.310,-244.873,-304.871,-108.093
-0.478,-0.695,1.341,-249.329,-288.208,-89.233
-0.568,-0.618,1.370,-250.183,-272.949,-70.129
-0.687,-0.513,1.384,-243.286,-259.338,-54.565
-0.760,-0.384,1.379,-222.839,-248.840,-43.396
-0.809,-0.294,1.366,-189.453,-240.173,-37.415
-0.840,-0.209,1.350,-155.212,-229.553,-35.339
-0.839,-0.092,1.386,-130.859,-215.332,-34.607
-0.838,-0.031,1.426,-114.624,-195.007,-34.668
-0.841,-0.010,1.402,-105.835,-169.250,-34.546
